"ORF"	"alle"	"site"	"abn"	"t1"	"t2"	"t3"	"t4"	"t5"	"tot"	"pos"	"strand"	"fitted"	"fitted1"	"fitted2"	"sterr"	"sterr1"	"sterr2"	"pval"	"pval1"	"pval2"	"rmse"	"rmse1"	"rmse2"
"43"	"IR7"	"IR7-2"	8062	3	13	35	34	22	20	124	0.375451263537906	"F"	-0.0035790933673692	-0.00315770235409338	-0.00257028160997636	0.00636946889693985	0.00660562215303503	0.00657584005847041	0.613421606848929	0.66529979550198	0.721999851300277	71.444736794797	63.4810723267679	72.8261249273621
"45"	"IR7"	"IR7-3"	8204	4	9	15	12	21	38	95	0.888086642599278	"F"	0.0204538282016728	0.0205245681813209	0.0189921574829606	0.00834702092247127	0.00642566534952782	0.00540455321958903	0.0916439851905076	0.0495530823642609	0.0390824147083965	530.095413586586	36.0479996150408	81.8309985054104
"47"	"talB"	"talB-1"	8314	7	10	11	13	10	20	64	0.0818467995802728	"F"	0.00662435443853585	0.00597659120164622	0.00538945485664005	0.00580197934876199	0.00527233243806511	0.00470267293179427	0.336439257435445	0.339368289672504	0.334906604195471	303.879948911948	139.371489961055	103.738309709745
"49"	"talB"	"talB-2"	8609	9	13	13	103	9	12	150	0.391395592864638	"F"	-0.010324126958284	-0.00810350473358696	0.00747579498953084	0.0229682303325153	0.0394166580041625	0.0468452729773781	0.683563968563224	0.850274496422023	0.883347243786121	12.9295359498681	40.9188912398369	590.249050869226
"51"	"talB"	"talB-3"	8961	10	14	35	45	19	36	149	0.760755508919203	"F"	0.00411165752552164	0.00323280757937429	0.00230880157066504	0.00529706708470892	0.00538897659576671	0.00537493425336676	0.494200300029396	0.590864105878458	0.696505936992824	32.9198006091708	11.5276598162165	129.078205288212
"53"	"IR8"	"IR8-1"	9223	2	3	0	6	1	4	14	0.292035398230089	"F"	-0.010175463765444	-0.00764584888735948	-0.00586978654356827	0.0175320914231325	0.0117450501694444	0.0077376015384094	0.620331340646655	0.581857675261823	0.527298836930984	23.6154731350417	27.216417893665	1151.36031921678
"55"	"IR8"	"IR8-2"	9262	2	5	18	39	10	8	80	0.63716814159292	"F"	-0.00608767989196712	-0.00681630599411763	-0.00470775334820416	0.0162444079259944	0.022177090433587	0.0274343681964257	0.732766221171714	0.778672219716376	0.874673756318402	304.13520394452	42.4690622367347	25.2275882243076
"57"	"IR8"	"IR8-3"	9278	1	1	0	2	0	0	4	0.778761061946903	"F"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"59"	"mogA"	"mogA-1"	9314	5	3	7	0	4	4	18	0.0170357751277683	"F"	-0.00570561879515755	-0.00529611807366544	-0.00479312073928698	0.00516147111171544	0.00546630491319664	0.00566807486342563	0.384158584286061	0.43482095342545	0.486795998593045	9.28325949651429	4.67359425111562	2.3704852452463
"61"	"mogA"	"mogA-2"	9637	1	1	3	0	0	0	4	0.567291311754685	"F"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"63"	"mogA"	"mogA-3"	9767	3	3	4	1	5	2	15	0.788756388415673	"F"	-0.00854988612758807	-0.00121913252555465	0.00755665534416241	0.0218611046715504	0.0175900117008617	0.0125074000708592	0.721844808668338	0.949105470556288	0.588358364508752	81.0547265326468	84.1400224060291	2335.051139991
"65"	"yaaH"	"yaaH-1"	9927	4	8	12	8	11	9	48	0.00176678445229682	"C"	-0.0035192429656981	-0.0022031060970691	-0.000251711957656521	0.00846860457662947	0.00850378108348757	0.00820739470359136	0.705664567714717	0.812338147086426	0.977459826247296	233.642245574424	39.0018770712787	37.1082045536856
"67"	"yaaH"	"yaaH-2"	10141	6	7	24	12	10	9	62	0.379858657243816	"C"	-0.00908767255174604	-0.0107542999984263	-0.0124841119411786	0.00820403522681305	0.00949624803620689	0.0103161669505259	0.348817698921885	0.339763964488434	0.312874300925528	13.2991842384925	21.4359630167	52.5900333394422
"69"	"IR10"	"IR10-2"	10572	2	5	0	4	6	0	15	0.537414965986395	"F"	-0.00160608500368654	0.000296865256478882	0.00123983731495238	0.0298015356245779	0.0217309981541952	0.0149485658534292	0.965724004518829	0.991303734163988	0.947319194801793	16.3461538461538	75.959389214623	386.338817799973
"71"	"IR10"	"IR10-3"	10636	1	0	1	0	1	1	3	0.972789115646258	"F"	0.00167274607009324	0.0017930983702369	0.00185649468223445	0.0106243226882015	0.0121453533611872	0.0135810319182965	0.900583539394403	0.906685717756179	0.913511650513772	14.1555555555556	6.61197981302223	3.20682050998014
"73"	"htpY"	"htpY-1"	10743	3	11	6	22	7	4	50	0.143057503506311	"C"	-0.0191453484017173	-0.0173819715149564	-0.0112061788147792	0.0159445284319095	0.0166821781848116	0.0145393715012707	0.316011442083098	0.374017819888069	0.496993753148244	24.6500991493974	679710.127714136	28.303423174101
"75"	"htpY"	"htpY-2"	10955	4	5	4	5	4	5	23	0.44039270687237	"C"	-0.00315280774922518	-0.00625184999124639	-0.00854952430169663	0.0079876286173294	0.00763466232573501	0.00679663168113759	0.719443813243842	0.472851198173869	0.297427590382316	101.694375932848	59.9237507454678	130.230392066543
"77"	"htpY"	"htpY-3"	11145	2	2	1	25	1	2	31	0.70687237026648	"C"	-0.00547003931183056	-0.0107907630900432	0.00735214389783433	0.0333719473502093	0.0532200686279437	0.0558383641650399	0.880221590690734	0.852297055363523	0.903580891567752	2744.95088216004	154.198652291773	16345.4617902636
"79"	"yaaI"	"yaaI-1"	11470	2	0	4	5	3	2	14	0.222772277227723	"C"	-0.0144688616041698	-0.0106366792049892	-0.00588803990409989	0.00970107917231206	0.0107582578230089	0.0107750562794333	0.27434924347115	0.427024111055677	0.639571870201659	56.0707867077184	24.1440716385874	16.0435563609417
"81"	"yaaI"	"yaaI-2"	11593	6	18	17	20	23	18	96	0.527227722772277	"C"	-0.00202497885506547	-0.00190878567565659	-0.00101438087397842	0.00926420969087784	0.00970908607640537	0.00939177760214062	0.841001970376884	0.856706953993801	0.920808353409687	18.4700479110487	13.7830141677972	31.5351051435617
"83"	"yaaI"	"yaaI-3"	11706	2	2	4	1	6	5	18	0.806930693069307	"C"	0.0129504989721824	0.0126043115706941	0.0108592577045367	0.0213993779798323	0.0148982873459941	0.0139378558356709	0.587770600369419	0.459681828152431	0.49272089238027	24.348726317614	216.222398127484	978.150867140543
"85"	"IR12"	"IR12-1"	11811	1	1	4	1	0	0	7	0.0693333333333333	"F"	-0.0414805217558708	-0.0330666788632379	-0.0074840593122822	0.0567563415862393	0.0821348569674401	0.103255500754567	0.598207772956165	0.756341923896788	0.95393772843665	23.4000000000001	2.98182524083377	3.23676288327469
"87"	"IR12"	"IR12-2"	12023	1	0	2	1	1	0	4	0.634666666666667	"F"	-0.00907462661473804	-0.0102565014031439	-0.0105073605363187	0.0264299118348837	0.0212006654319019	0.0165880767196973	0.789447258156639	0.713145958039056	0.640540722804883	10	34.8881454545453	123.348869035639
"89"	"IR12"	"IR12-3"	12038	3	1	15	24	6	20	66	0.674666666666667	"F"	0.0286238555860158	0.00734318369634013	0.00263909270097974	0.0230530241857503	0.0143901305780168	0.00877480371846461	0.302594518734795	0.64502128155149	0.783238123342674	28.9271022393172	86.5229028959954	373.825642575197
"91"	"dnaK"	"dnaK-3"	13978	1	0	0	0	1	3	4	0.948329853862213	"F"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"93"	"dnaJ"	"dnaJ-1"	14355	1	3	0	0	0	0	3	0.167256637168142	"F"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"95"	"dnaJ"	"dnaJ-2"	14684	3	11	1	2	1	2	17	0.458407079646018	"F"	-0.0229540808607653	-0.0532533767616142	-0.0551479316340095	0.0284337716538156	0.0227922490610666	0.017903060115546	0.478574300496129	0.101547576560064	0.054120502776693	116.015537983312	849.161033495421	87219.2272201661
"97"	"IR14"	"IR14-2"	15353	2	1	1	1	4	2	9	0.386206896551724	"F"	0.0159466437275752	0.0185894563971053	0.0158030429006003	0.0184164384916319	0.0231237227476221	0.0262381790373016	0.450247699175877	0.480248532801543	0.58945920121113	11.8648839419079	339.784925174594	607.964091759
"99"	"mokC"	"hokC-2"	16841	1	0	0	2	0	0	4	0.440191387559809	"C"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"101"	"mokC"	"hokC-3"	16856	1	10	0	12	0	0	22	0.511961722488038	"C"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"103"	"mokC"	"mokC-2"	16841	2	10	0	14	0	0	26	0.440191387559809	"C"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"105"	"mokC"	"mokC-3"	16917	3	11	13	1	3	8	36	0.803827751196172	"C"	-0.014711871771203	-0.0189818159489499	-0.0183800415663044	0.0305440856442516	0.0127341720634678	0.00748658910308513	0.662999675490228	0.232847411573033	0.0912673453941308	605.744994970199	255.89066357007	12783.6330376092
"107"	"IR16"	"IR16-1"	16963	6	21	22	15	8	6	72	0.00757575757575758	"F"	-0.0304150671534753	-0.0327610469861099	-0.035939709978937	0.00405161071401047	0.00534168261159401	0.0068634942333831	0.00489797976222558	0.00871672268458044	0.0135553528847504	67.6217776430102	46.4041245290551	171.151315400616
"109"	"IR16"	"IR16-2"	17162	5	7	11	11	7	11	47	0.384469696969697	"F"	-0.000832763794305849	-0.00092916658152122	-0.0010233564707255	0.00154983760650629	0.00154566434472983	0.00153805927131627	0.62834203340329	0.590131174103583	0.553405743432771	105.806771306344	98.3559414257878	95.3510829537611
"111"	"IR16"	"IR16-3"	17400	3	2	22	3	6	12	45	0.835227272727273	"F"	0.0111104014480461	-0.00580931226248335	-0.0128812416085888	0.0222748268463794	0.0177115417399579	0.0103542243367266	0.652207817232076	0.764472886218889	0.301824568163314	313.880445994699	226.480316715116	3931.56399455068
"113"	"nhaA"	"nhaA-1"	17535	7	7	9	3	7	6	32	0.0403087478559177	"F"	-0.00736081053264673	-0.00824287402472931	-0.00725815606913609	0.0152917912223375	0.0106834100200468	0.00759749656544561	0.663191764739385	0.496578413490031	0.409886370728572	61.2172384698432	11.9410573996891	41.1239404071421
"115"	"nhaA"	"nhaA-2"	18017	5	5	20	31	5	12	73	0.45368782161235	"F"	-0.00391372986444437	-0.00641116727293361	-0.00648340768643529	0.0150215016519463	0.0167266957565868	0.0173745779926184	0.811305881291407	0.727053036699054	0.73384034940192	652.144579875934	1198.61060960735	45.7446655582199
"117"	"nhaA"	"nhaA-3"	18297	9	12	14	19	16	24	85	0.693825042881647	"F"	0.00750189665972624	0.00666484938201616	0.00591008024795459	0.00499162058826992	0.00447844998940003	0.00399359592541172	0.229889393565173	0.233434355521829	0.235466965820074	40.841341579032	26.7369348502574	19.1061093414315
"119"	"nhaR"	"nhaR-1"	18750	10	23	37	24	31	52	167	0.0397790055248619	"F"	0.0074178785772714	0.0073893512905212	0.00710566480236176	0.00779225647058972	0.00584686902983263	0.00435608239773104	0.411349527271445	0.295572350021405	0.201344959345795	27.4622013846775	1421.0386484904	55.6460178668822
"121"	"nhaR"	"nhaR-2"	19036	8	21	35	17	21	27	121	0.355801104972376	"F"	-0.00375167598428425	-0.00451007634994758	-0.00473545113098548	0.0087199029155239	0.00666305343458011	0.00496829137482387	0.696053832391394	0.547002431319441	0.410838355671289	7.36477652684597	9.27932044219399	36.4478312481756
"123"	"nhaR"	"nhaR-3"	19339	6	12	22	36	23	23	116	0.69060773480663	"F"	0.00401111148542673	0.00410161734166506	0.00401160646346011	0.00653188027177098	0.00722884539519513	0.00777608412872921	0.582590349100843	0.610128867967296	0.64154381734641	34.9595079108296	21.731493467864	15.0714001967229
"125"	"IR18"	"IR18"	19622	3	9	6	7	5	4	31	0.0540540540540541	"F"	-0.0169461573005242	-0.021064458586021	-0.0240542483846895	0.00917133330163686	0.00988874372045783	0.00969478205857986	0.16178907296648	0.122994290225932	0.0891788262060408	54.523965893237	17456.8103811689	7840.73343704143
"127"	"ECB_00020"	"ECB_00020-1"	19726	2	3	11	3	5	5	27	0.0709071949947862	"C"	-0.00362654689378664	-0.00688623512135185	-0.00930299071660131	0.0134032008043336	0.0121543025576178	0.0105799801256904	0.804266653325191	0.610625551511876	0.443977219669728	250.53831668106	16.061460262681	112.40650355894
"129"	"ECB_00020"	"ECB_00020-2"	20134	2	5	2	2	1	0	10	0.496350364963504	"C"	-0.0412428117213695	-0.0578634094871515	-0.0654332813442298	0.0248374159741863	0.0249497492417621	0.0248396755538873	0.238689753033703	0.146215019847189	0.118941094090544	115.086073311626	351.871211464945	1675.48143304739
"131"	"IR19"	"IR19"	20628	2	1	1	0	3	3	8	0.909090909090909	"F"	0.0199326872405072	0.0163496970834441	0.0098585241550656	0.0133749570816109	0.0145539295364292	0.0163480842338091	0.274618938346409	0.378004052350876	0.607759029195178	6.46845987409057	250.45293098072	42.9460982094221
"133"	"ECB_00021"	"ECB_00021-1"	20643	5	21	39	13	19	27	119	0.011353711790393	"C"	-0.00489347304812201	-0.00630550242860623	-0.00662496661348081	0.0120622836500522	0.00817930275874146	0.00540009963856206	0.712174797035412	0.496910580323557	0.307389813796517	27.8707569071642	91.5079995200376	457.982864946732
"135"	"ECB_00021"	"ECB_00021-2"	21058	2	2	0	3	0	0	6	0.373799126637555	"C"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"137"	"ECB_00021"	"ECB_00021-3"	21581	1	3	0	0	0	0	3	0.83056768558952	"C"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"139"	"IR20"	"IR20-1"	21797	4	7	4	3	2	6	22	0.0487238979118329	"F"	-0.00757338823686163	-0.0132226057402358	-0.0151110980431518	0.0156336952660553	0.0137859148411269	0.0107217938190309	0.661248604359878	0.408245662804897	0.253497739324096	30.5467533088791	80.8234264178433	685.950544704471
"141"	"ECB_00022"	"ECB_00022-1"	22245	1	0	4	0	1	3	8	0.0525568181818182	"C"	-0.00699837227953224	-0.00704040486802819	-0.00660509738402004	0.0195087921026084	0.0143956952308273	0.0102478647904979	0.780729003998892	0.710427158450305	0.635520477957669	14.1555555555556	68.1193397994698	342.570853925775
"143"	"IR21"	"IR21-2"	23154	1	2	1	0	0	0	10	0.55787037037037	"F"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"145"	"IR21"	"IR21-3"	23276	1	3	0	0	0	0	3	0.840277777777778	"F"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"147"	"ECB_00025"	"ECB_00025-1"	24110	3	6	6	7	1	4	24	0.16	"C"	-0.0213173732881577	-0.0194472151735787	-0.0190683443301195	0.0150784703704323	0.010246520127579	0.0079578519001063	0.252334942044482	0.153944808772898	0.0962056161348347	141.39319958264	138.691151667487	810.095610323309
"149"	"ECB_00025"	"ECB_00025-2"	24175	2	3	2	0	1	0	6	0.345714285714286	"C"	-0.0288247869436344	-0.0359358827782173	-0.0407655315761773	0.0228055207648531	0.0249795863239913	0.0270113035952018	0.426113884613232	0.386708439223282	0.372539065357568	60.2941176470595	83.6210482529117	108.459685789964
"151"	"IR23"	"IR23-2"	24667	9	20	44	23	26	46	159	0.544698544698545	"F"	0.00460838671013694	0.00432526182001272	0.003953165853104	0.0077657558615014	0.00605368290375087	0.00468892767841437	0.594663862277959	0.526505185822883	0.461091983979682	83.6827142250056	21086.9517912456	135.061935702899
"153"	"IR23"	"IR23-3"	24744	4	17	20	3	9	10	59	0.704781704781705	"F"	-0.0153298796246149	-0.019964564060048	-0.0208284307175513	0.0224635202911593	0.011223838639323	0.00647802427332929	0.543935344539827	0.173332684778169	0.048760718987368	17.6170180834303	83.8631651697883	1196.65695094588
"155"	"yaaY"	"yaaY-1"	25273	2	9	6	1	3	5	24	0.0917431192660551	"F"	-0.0133385341996709	-0.0222190441507671	-0.0248358138691548	0.0262114334257231	0.0142783413997635	0.0107813141708767	0.645899692303909	0.217533067030321	0.104642677139529	2455.89220845266	179.338923745972	11389.1697423137
"157"	"lspA"	"lspA-3"	29673	1	1	0	3	0	0	4	0.797570850202429	"F"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"159"	"rihC"	"rihC-1"	31372	2	7	0	1	2	4	14	0.00765864332603939	"F"	-0.0141786526910728	-0.0249539135391476	-0.0246218146291448	0.0316289002950665	0.0157351905783629	0.0086858578179097	0.697834305089763	0.253655936739719	0.105177033460546	23681.9740024701	444.974271846711	23040.3653955518
"161"	"rihC"	"rihC-2"	31856	3	9	2	1	0	0	15	0.537199124726477	"F"	-0.128518519155685	-0.167858884102986	-0.195670866097049	0.0637965775150331	0.0698467568699814	0.0807781847462469	0.29333107027205	0.25102656808861	0.249246099469796	23.4000000000001	77.2834322935129	437.476795594643
"163"	"rihC"	"rihC-3"	32041	5	16	5	15	13	8	57	0.739606126914661	"F"	-0.00637440410589765	-0.0141839014541374	-0.0148764548051557	0.0184897405825013	0.0142288501450217	0.00957167212303639	0.75303351273584	0.392310512032111	0.217965544002021	248.387725913639	102.956429645815	227.321205213037
"165"	"IR30"	"IR30-2"	32347	2	3	1	5	0	0	10	0.406060606060606	"F"	0.0126945001922619	-0.000754624140040413	-0.00418639379691034	0.0915732821462256	0.0489690219539684	0.0227633179005551	0.912306409973545	0.99019031612023	0.884213319796634	23.4000000000001	441.62119901524	10398.6232068611
"167"	"carA"	"carA-1"	33886	3	23	0	1	0	0	24	0.142857142857143	"F"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"169"	"carA"	"carA-2"	34225	2	11	0	0	0	0	11	0.43815331010453	"F"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"171"	"carA"	"carA-3"	34683	6	36	1	0	0	0	37	0.837108013937282	"F"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"173"	"IR33"	"IR33"	34880	1	5	0	0	0	0	5	0.5625	"F"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"175"	"carB"	"carB-1"	35288	2	15	1	23	3	7	49	0.124185035703198	"F"	-0.00290115859585591	-0.0254348427776119	-0.0202004858256036	0.0359139830220992	0.0167729141944275	0.00915850049074105	0.940703591994766	0.226678424880545	0.114565271243942	46.9341343117453	158.60293712209	19297.1229231146
"177"	"carB"	"carB-2"	36187	13	63	1	0	1	2	67	0.403290903446135	"F"	-0.0460497212726042	-0.0899278320402033	-0.0866039167600715	0.0537223948482645	0.0373766546748013	0.0280773740353867	0.481662857230234	0.137897611527051	0.0909906101250536	63.3511899755691	12261.508043744	5527582.82796974
"179"	"carB"	"carB-3"	37098	5	20	0	0	0	0	20	0.686122322260168	"F"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"181"	"ESCRE0039"	"ESCRE0039-3"	38279	1	3	1	0	2	0	6	0.681564245810056	"C"	0.000983512021860073	-0.0122515963355557	-0.0154919803758464	0.0486202649125727	0.0313108305717189	0.0171943104189849	0.987123932366324	0.762556889950415	0.533125774794808	60.2941176470593	661.948170334645	9478.6711353465
"183"	"IR35"	"IR35"	38369	1	1	3	0	2	1	7	0.96969696969697	"F"	-0.0105318555285495	-0.00540652049882892	-8.04963146676813e-05	0.012993769984376	0.0141927326168345	0.0127284286109707	0.502747302999533	0.739908095144332	0.995528205201852	29.799757382092	7.44816355537876	6.61625491998318
"185"	"caiF"	"caiF-1"	38383	5	12	19	6	14	33	84	0.030379746835443	"F"	0.0110798894305551	0.0109567658941079	0.0107014135360046	0.0168420240775005	0.00896011868239392	0.00498256338896454	0.557595468621257	0.308691938619828	0.120961878804296	196.135923427309	420.377331029528	808.950934114905
"187"	"caiF"	"caiF-2"	38511	6	14	12	29	5	10	70	0.354430379746835	"F"	-0.0151903980126457	-0.0149333972602623	-0.0107106827945354	0.0122950268828615	0.0133452446636525	0.0136917416675799	0.304577503956025	0.344659231045625	0.491119493004592	2.56045534286798	87.7400816333545	27.768779833803
"189"	"caiF"	"caiF-3"	38648	5	10	40	32	37	46	165	0.70126582278481	"F"	0.0156334728288309	0.0121093542579145	0.00901833203639571	0.00856556441193944	0.00824762546898465	0.00777098886899842	0.165467415760537	0.238351457235896	0.32979991543828	81.8417532265239	36.2495460749781	29.1412844813377
"191"	"IR36"	"IR36-1"	38770	2	0	1	1	3	2	7	0.0144927536231884	"F"	0.0222019601282012	0.0168667998996359	0.00048282835706187	0.0215498682242451	0.0303415628562637	0.0349917777563112	0.411177795465339	0.634168831622107	0.990243566408825	66.4199802681253	29.5172938048709	100.467346752378
"193"	"caiE"	"caiE-1"	39042	10	28	64	28	76	92	288	0.113559322033898	"C"	0.0147745127550833	0.0140716275315897	0.0116237242039089	0.013253677986088	0.0102395020633847	0.00903615916482449	0.346220389341853	0.263033835970118	0.288602268266445	21.7281768991583	65.8369346680505	137.718394734457
"195"	"caiE"	"caiE-2"	39362	3	8	4	0	7	8	27	0.65593220338983	"C"	0.00136022730291034	-0.00519466446981506	-0.00799910685752146	0.0157223747882097	0.012042300209969	0.00795657814965338	0.938938538025186	0.708247101846713	0.420597892536695	21.0526774563951	88.564597977807	121.495512005757
"197"	"caiE"	"caiE-3"	39376	7	47	55	45	34	45	226	0.679661016949153	"C"	-0.00774299289241352	-0.00924374696067065	-0.0105394401438183	0.00520165022380042	0.0052180775580897	0.00515630432436067	0.233346738540209	0.174605529342249	0.13353300340009	70.4086023348003	177.503669703167	419.16087503947
"199"	"caiD"	"caiD-1"	39572	2	1	2	1	3	2	9	0.00111982082866741	"C"	0.00818765203513912	0.010944653255681	0.0126896662171478	0.014580499566026	0.0153754150364353	0.0163638084609996	0.613641776804633	0.527932732386591	0.494578949381395	77.0331939450567	250.472532858904	257.904126571188
"201"	"caiD"	"caiD-3"	40246	2	2	5	0	1	10	18	0.755879059350504	"C"	0.0100954281355862	0.0175317283244745	0.0179420061277954	0.0214007859029727	0.0123879273453151	0.0068098116641708	0.68357475154722	0.292640014248565	0.118903371714055	227.958842757549	22178.8524019624	3691.98183508569
"203"	"caiC"	"caiC-1"	40706	3	1	2	6	4	2	15	0.153698979591837	"C"	0.00725090634018009	0.00891984481726803	0.00861813871005423	0.0163464739275357	0.0198917649545972	0.0199103498816826	0.687390125023857	0.68425912423478	0.694356641591615	43.3071472068036	12.5043185401832	6.16037941344152
"205"	"caiC"	"caiC-2"	41196	5	3	11	3	18	10	45	0.466198979591837	"C"	0.0155092109047739	0.0157463772330235	0.0136245095374197	0.0213684171212931	0.02153321074164	0.0221863635124078	0.520457990042173	0.517560622777091	0.582583593922176	21.8217009063642	2737.15853870945	1606.24371978779
