"IR47"	54498	54574	"C"
"apaH-1"	54575	54856	"C"
"apaH-2"	54857	55137	"C"
"apaH-3"	55138	55417	"C"
"IR48"	55418	55423	"F"
"apaG-1"	55424	55550	"C"
"apaG-2"	55551	55676	"C"
"apaG-3"	55677	55801	"C"
"IR49"	55802	55803	"F"
"ksgA-1"	55804	56078	"C"
"ksgA-2"	56079	56352	"C"
"ksgA-3"	56353	56625	"C"
"pdxA-1"	56622	56952	"C"
"pdxA-2"	56953	57282	"C"
"pdxA-3"	57283	57611	"C"
"surA-1"	57611	58040	"C"
"surA-2"	58041	58469	"C"
"surA-3"	58470	58897	"C"
"IR50"	58898	58949	"C"
"imp-1"	58950	59735	"C"
"imp-2"	59736	60520	"C"
"imp-3"	60521	61304	"C"
"IR51-1"	61305	61390	"F"
"IR51-2"	61391	61474	"F"
"IR51-3"	61475	61558	"F"
"djlA-1"	61559	61831	"F"
"djlA-2"	61832	62103	"F"
"djlA-3"	62104	62374	"F"
"IR52-1"	62375	62414	"F"
"IR52-2"	62415	62452	"F"
"IR52-3"	62453	62490	"F"
"rluA-1"	62491	62711	"C"
"rluA-2"	62712	62931	"C"
"rluA-3"	62932	63150	"C"
"IR53"	63151	63161	"C"
"hepA-1"	63162	64131	"C"
"hepA-2"	64132	65100	"C"
"hepA-3"	65101	66068	"C"
"IR54-1"	66069	66124	"F"
"IR54-2"	66125	66178	"F"
"IR54-3"	66179	66232	"F"
"polB-1"	66233	67017	"C"
"polB-2"	67018	67801	"C"
"polB-3"	67802	68584	"C"
"IR55"	68585	68658	"F"
"araD-1"	68659	68891	"C"
"araD-2"	68892	69123	"C"
"araD-3"	69124	69354	"C"
"IR56-1"	69355	69450	"F"
"IR56-2"	69451	69544	"F"
"IR56-3"	69545	69638	"F"
"araA-1"	69639	70140	"C"
"araA-2"	70141	70641	"C"
"araA-3"	70642	71141	"C"
"IR57"	71142	71151	"F"
"araB-1"	71152	71719	"C"
"araB-2"	71720	72286	"C"
"araB-3"	72287	72852	"C"
"IR58-1"	72853	72966	"F"
"IR58-2"	72967	73078	"F"
"IR58-3"	73079	73190	"F"
"araC-1"	73191	73484	"F"
"araC-2"	73485	73777	"F"
"araC-3"	73778	74069	"F"
"IR59"	74070	74154	"F"
"yabI-1"	74155	74410	"F"
"yabI-2"	74411	74665	"F"
"yabI-3"	74666	74919	"F"
"IR60-1"	74920	74958	"F"
"IR60-2"	74959	74995	"F"
"IR60-3"	74996	75032	"F"
"thiQ-1"	75033	75266	"C"
"thiQ-2"	75267	75499	"C"
"thiQ-3"	75500	75731	"C"
"thiP-1"	75715	76252	"C"
"thiP-2"	76253	76789	"C"
"thiP-3"	76790	77325	"C"
"tbpA-1"	77301	77629	"C"
"tbpA-2"	77630	77957	"C"
"tbpA-3"	77958	78284	"C"
"IR61"	78285	78314	"F"
"ECB_misc_RNA_30-1"	78315	78348	"C"
"ECB_misc_RNA_30-2"	78349	78382	"C"
"ECB_misc_RNA_30-3"	78383	78414	"C"
"IR62"	78415	78447	"F"
"sgrR-1"	78448	79000	"C"
"sgrR-2"	79001	79552	"C"
"sgrR-3"	79553	80103	"C"
"IR63"	80104	80191	"F"
"ESCRE0075-1"	80192	80236	"F"
"ESCRE0075-2"	80237	80280	"F"
"ESCRE0075-3"	80281	80323	"F"
"IR64-1"	80324	80358	"F"
"IR64-2"	80359	80391	"F"
"IR64-3"	80392	80424	"F"
"setA-1"	80425	80818	"F"
"setA-2"	80819	81211	"F"
"setA-3"	81212	81603	"F"
"IR65"	81604	81651	"F"
"leuD-1"	81652	81854	"C"
"leuD-2"	81855	82056	"C"
"leuD-3"	82057	82257	"C"
"IR66"	82258	82267	"C"
"leuC-1"	82268	82735	"C"
"leuC-2"	82736	83202	"C"
"leuC-3"	83203	83668	"C"
"IR67"	83669	83670	"F"
"leuB-1"	83671	84035	"C"
"leuB-2"	84036	84399	"C"
"leuB-3"	84400	84762	"C"
"leuA-1"	84762	85286	"C"
"leuA-2"	85287	85810	"C"
"leuA-3"	85811	86333	"C"
"IR68"	86334	86425	"F"
"leuL"	86426	86512	"C"
"IR69-1"	86513	86733	"F"
"IR69-2"	86734	86952	"F"
"IR69-3"	86953	87171	"F"
"leuO-1"	87172	87487	"F"
"leuO-2"	87488	87802	"F"
"leuO-3"	87803	88116	"F"
"IR70-1"	88117	88223	"F"
"IR70-2"	88224	88328	"F"
"IR70-3"	88329	88433	"F"
"ilvI-1"	88434	89009	"F"
"ilvI-2"	89010	89584	"F"
"ilvI-3"	89585	90158	"F"
"IR71"	90159	90160	"F"
"ilvH-1"	90161	90325	"F"
"ilvH-2"	90326	90489	"F"
"ilvH-3"	90490	90652	"F"
"IR72-1"	90653	90713	"F"
"IR72-2"	90714	90772	"F"
"IR72-3"	90773	90831	"F"
"fruR-1"	90832	91167	"F"
"fruR-2"	91168	91502	"F"
"fruR-3"	91503	91836	"F"
"IR73-1"	91837	92037	"F"
"IR73-2"	92038	92238	"F"
"IR73-3"	92239	92437	"F"
"mraZ-1"	92438	92591	"F"
"mraZ-2"	92592	92744	"F"
"mraZ-3"	92745	92896	"F"
"IR74"	92897	92897	"F"
"mraW-1"	92898	93212	"F"
"mraW-2"	93213	93526	"F"
"mraW-3"	93527	93839	"F"
"ftsL-1"	93836	93958	"F"
"ftsL-2"	93959	94080	"F"
"ftsL-3"	94081	94201	"F"
"IR75"	94202	94216	"F"
"ftsI-1"	94217	94806	"F"
"ftsI-2"	94807	95395	"F"
"ftsI-3"	95396	95983	"F"
"murE-1"	95970	96466	"F"
"murE-2"	96467	96962	"F"
"murE-3"	96963	97457	"F"
"murF-1"	97454	97907	"F"
"murF-2"	97908	98360	"F"
"murF-3"	98361	98812	"F"
"mraY-1"	98806	99167	"F"
"mraY-2"	99168	99528	"F"
"mraY-3"	99529	99888	"F"
"IR76"	99889	99890	"F"
"murD-1"	99891	100330	"F"
"murD-2"	100331	100769	"F"
"murD-3"	100770	101207	"F"
"ftsW-1"	101207	101622	"F"
"ftsW-2"	101623	102037	"F"
"ftsW-3"	102038	102451	"F"
"murG-1"	102448	102804	"F"
"murG-2"	102805	103160	"F"
"murG-3"	103161	103515	"F"
"IR77"	103516	103568	"F"
"murC-1"	103569	104061	"F"
"murC-2"	104062	104553	"F"
"murC-3"	104554	105044	"F"
"ddlB-1"	105037	105344	"F"
"ddlB-2"	105345	105651	"F"
"ddlB-3"	105652	105957	"F"
"IR78"	105958	105958	"F"
"ftsQ-1"	105959	106236	"F"
"ftsQ-2"	106237	106513	"F"
"ftsQ-3"	106514	106789	"F"
"ftsA-1"	106786	107207	"F"
"ftsA-2"	107208	107628	"F"
"ftsA-3"	107629	108048	"F"
"IR79"	108049	108108	"F"
"ftsZ-1"	108109	108493	"F"
"ftsZ-2"	108494	108877	"F"
"ftsZ-3"	108878	109260	"F"
"IR80-1"	109261	109294	"F"
"IR80-2"	109295	109328	"F"
"IR80-3"	109329	109360	"F"
"lpxC-1"	109361	109667	"F"
"lpxC-2"	109668	109973	"F"
"lpxC-3"	109974	110278	"F"
"IR81-1"	110279	110356	"F"
"IR81-2"	110357	110432	"F"
"IR81-3"	110433	110508	"F"
"secM-1"	110509	110680	"F"
"secM-2"	110681	110851	"F"
"secM-3"	110852	111021	"F"
"IR82"	111022	111082	"F"
"secA-1"	111083	111985	"F"
"secA-2"	111986	112887	"F"
"secA-3"	112888	113788	"F"
"IR83"	113789	113847	"F"
"mutT-1"	113848	113978	"F"
"mutT-2"	113979	114108	"F"
"mutT-3"	114109	114237	"F"
"IR84-1"	114238	114310	"F"
"IR84-2"	114311	114381	"F"
"IR84-3"	114382	114452	"F"
"yacG-1"	114453	114519	"C"
"yacG-2"	114520	114585	"C"
"yacG-3"	114586	114650	"C"
"IR85"	114651	114659	"F"
"yacF-1"	114660	114908	"C"
"yacF-2"	114909	115156	"C"
"yacF-3"	115157	115403	"C"
"coaE-1"	115403	115610	"C"
"coaE-2"	115611	115817	"C"
"coaE-3"	115818	116023	"C"
"IR86-1"	116024	116099	"F"
"IR86-2"	116100	116173	"F"
"IR86-3"	116174	116247	"F"
"guaC-1"	116248	116596	"F"
"guaC-2"	116597	116944	"F"
"guaC-3"	116945	117291	"F"
"IR87"	117292	117325	"F"
"hofC-1"	117326	117727	"C"
"hofC-2"	117728	118128	"C"
"hofC-3"	118129	118528	"C"
"hofB-1"	118518	118980	"C"
"hofB-2"	118981	119442	"C"
"hofB-3"	119443	119903	"C"
"IR88"	119904	119912	"C"
"ppdD-1"	119913	120060	"C"
"ppdD-2"	120061	120207	"C"
"ppdD-3"	120208	120353	"C"
"IR89-1"	120354	120421	"F"
"IR89-2"	120422	120489	"F"
"IR89-3"	120490	120555	"F"
"nadC-1"	120556	120854	"C"
"nadC-2"	120855	121152	"C"
"nadC-3"	121153	121449	"C"
"IR90"	121450	121536	"C"
"ampD-1"	121537	121721	"F"
"ampD-2"	121722	121905	"F"
"ampD-3"	121906	122088	"F"
"ampE-1"	122085	122370	"F"
"ampE-2"	122371	122655	"F"
"ampE-3"	122656	122939	"F"
"IR91"	122940	122981	"F"
"aroP-1"	122982	123440	"C"
"aroP-2"	123441	123898	"C"
"aroP-3"	123899	124355	"C"
"IR92-1"	124356	124536	"F"
"IR92-2"	124537	124716	"F"
"IR92-3"	124717	124895	"F"
"pdhR-1"	124896	125151	"F"
"pdhR-2"	125152	125406	"F"
"pdhR-3"	125407	125660	"F"
"ESCRE0117-1"	125657	125718	"C"
"ESCRE0117-2"	125719	125779	"C"
"ESCRE0117-3"	125780	125839	"C"
"aceE-1"	125821	126709	"F"
"aceE-2"	126710	127597	"F"
"aceE-3"	127598	128484	"F"
"IR93"	128485	128498	"F"
"aceF-1"	128499	129130	"F"
"aceF-2"	129131	129761	"F"
"aceF-3"	129762	130391	"F"
"IR94-1"	130392	130500	"F"
"IR94-2"	130501	130608	"F"
"IR94-3"	130609	130715	"F"
"lpd-1"	130716	131191	"F"
"lpd-2"	131192	131666	"F"
"lpd-3"	131667	132140	"F"
"IR95"	132141	132210	"F"
"yacH-1"	132211	132829	"C"
"yacH-2"	132830	133447	"C"
"yacH-3"	133448	134064	"C"
"IR96-1"	134065	134183	"F"
"IR96-2"	134184	134301	"F"
"IR96-3"	134302	134418	"F"
"acnB-1"	134419	135285	"F"
"acnB-2"	135286	136151	"F"
"acnB-3"	136152	137016	"F"
"IR97-1"	137017	137075	"F"
"IR97-2"	137076	137133	"F"
"IR97-3"	137134	137190	"F"
"yacL-1"	137191	137312	"F"
"yacL-2"	137313	137433	"F"
"yacL-3"	137434	137553	"F"
"IR98"	137554	137590	"F"
"speD-1"	137591	137856	"C"
"speD-2"	137857	138121	"C"
"speD-3"	138122	138385	"C"
"IR99"	138386	138400	"F"
"speE-1"	138401	138690	"C"
"speE-2"	138691	138979	"C"
"speE-3"	138980	139267	"C"
"IR100-1"	139268	139303	"F"
"IR100-2"	139304	139338	"F"
"IR100-3"	139339	139372	"F"
"yacC-1"	139373	139489	"C"
"yacC-2"	139490	139605	"C"
"yacC-3"	139606	139720	"C"
"IR101-1"	139721	139776	"F"
"IR101-2"	139777	139831	"F"
"IR101-3"	139832	139885	"F"
"cueO-1"	139886	140403	"F"
"cueO-2"	140404	140920	"F"
"cueO-3"	140921	141436	"F"
"IR102-1"	141437	141504	"F"
"IR102-2"	141505	141571	"F"
"IR102-3"	141572	141637	"F"
"gcd-1"	141638	142435	"C"
"gcd-2"	142436	143232	"C"
"gcd-3"	143233	144028	"C"
"IR103-1"	144029	144097	"F"
"IR103-2"	144098	144166	"F"
"IR103-3"	144167	144233	"F"
"hpt-1"	144234	144413	"F"
"hpt-2"	144414	144592	"F"
"hpt-3"	144593	144770	"F"
"IR104"	144771	144810	"C"
"can-1"	144811	145032	"C"
"can-2"	145033	145253	"C"
"can-3"	145254	145473	"C"
"IR105-1"	145474	145510	"F"
"IR105-2"	145511	145546	"F"
"IR105-3"	145547	145581	"F"
"yadG-1"	145582	145891	"F"
"yadG-2"	145892	146200	"F"
"yadG-3"	146201	146508	"F"
"yadH-1"	146505	146762	"F"
"yadH-2"	146763	147019	"F"
"yadH-3"	147020	147275	"F"
"IR106-1"	147276	147311	"F"
"IR106-2"	147312	147345	"F"
"IR106-3"	147346	147379	"F"
"yadI-1"	147380	147527	"F"
"yadI-2"	147528	147674	"F"
"yadI-3"	147675	147820	"F"
"IR107"	147821	147883	"F"
"yadE-1"	147884	148294	"F"
"yadE-2"	148295	148704	"F"
"yadE-3"	148705	149113	"F"
"IR108"	149114	149116	"F"
"panD-1"	149117	149244	"C"
"panD-2"	149245	149371	"C"
"panD-3"	149372	149497	"C"
"IR109-1"	149498	149589	"F"
"IR109-2"	149590	149680	"F"
"IR109-3"	149681	149770	"F"
"yadD-1"	149771	150072	"F"
"yadD-2"	150073	150373	"F"
"yadD-3"	150374	150673	"F"
"IR110"	150674	150746	"F"
"panC-1"	150747	151031	"C"
"panC-2"	151032	151315	"C"
"panC-3"	151316	151598	"C"
"IR111"	151599	151609	"C"
"panB-1"	151610	151875	"C"
"panB-2"	151876	152140	"C"
"panB-3"	152141	152404	"C"
"IR112-1"	152405	152442	"F"
"IR112-2"	152443	152480	"F"
"IR112-3"	152481	152516	"F"
"ECB_00134-1"	152517	152966	"C"
"ECB_00134-2"	152967	153415	"C"
"ECB_00134-3"	153416	153863	"C"
"yadK-1"	153844	154043	"C"
"yadK-2"	154044	154242	"C"
"yadK-3"	154243	154440	"C"
"IR113"	154441	154466	"F"
"yadL-1"	154467	154668	"C"
"yadL-2"	154669	154869	"C"
"yadL-3"	154870	155069	"C"
"IR114"	155070	155083	"F"
"yadM-1"	155084	155274	"C"
"yadM-2"	155275	155464	"C"
"yadM-3"	155465	155653	"C"
"IR115"	155654	155669	"F"
"htrE-1"	155670	156537	"C"
"htrE-2"	156538	157404	"C"
"htrE-3"	157405	158270	"C"
"IR116"	158271	158304	"F"
"ecpD-1"	158305	158552	"C"
"ecpD-2"	158553	158799	"C"
"ecpD-3"	158800	159045	"C"
"IR117-1"	159046	159081	"F"
"IR117-2"	159082	159115	"F"
"IR117-3"	159116	159149	"F"
"yadN-1"	159150	159345	"C"
"yadN-2"	159346	159540	"C"
"yadN-3"	159541	159734	"C"
"IR118-1"	159735	159858	"F"
"IR118-2"	159859	159981	"F"
"IR118-3"	159982	160103	"F"
"folK-1"	160104	160264	"C"
"folK-2"	160265	160424	"C"
"folK-3"	160425	160583	"C"
"pcnB-1"	160580	161035	"C"
"pcnB-2"	161036	161490	"C"
"pcnB-3"	161491	161944	"C"
"IR119"	161945	162036	"C"
"yadB-1"	162037	162346	"C"
"yadB-2"	162347	162655	"C"
"yadB-3"	162656	162963	"C"
"IR120"	162964	162999	"F"
"dksA-1"	163000	163152	"C"
"dksA-2"	163153	163304	"C"
"dksA-3"	163305	163455	"C"
"IR121-1"	163456	163515	"F"
"IR121-2"	163516	163574	"F"
"IR121-3"	163575	163632	"F"
"sfsA-1"	163633	163868	"C"
"sfsA-2"	163869	164103	"C"
"sfsA-3"	164104	164337	"C"
"IR122"	164338	164351	"F"
"ligT-1"	164352	164529	"C"
"ligT-2"	164530	164706	"C"
"ligT-3"	164707	164882	"C"
"IR123"	164883	164955	"F"
"hrpB-1"	164956	165766	"F"
"hrpB-2"	165767	166576	"F"
"hrpB-3"	166577	167385	"F"
"IR124-1"	167386	167451	"F"
"IR124-2"	167452	167516	"F"
"IR124-3"	167517	167580	"F"
"mrcB-1"	167581	168423	"F"
"mrcB-2"	168424	169265	"F"
"mrcB-3"	169266	170106	"F"
"IR125-1"	170107	170180	"F"
"IR125-2"	170181	170253	"F"
"IR125-3"	170254	170325	"F"
"fhuA-1"	170326	171074	"F"
"fhuA-2"	171075	171822	"F"
"fhuA-3"	171823	172569	"F"
"IR126"	172570	172619	"F"
"fhuC-1"	172620	172886	"F"
"fhuC-2"	172887	173152	"F"
"fhuC-3"	173153	173417	"F"
"fhuD-1"	173417	173714	"F"
"fhuD-2"	173715	174011	"F"
"fhuD-3"	174012	174307	"F"
"fhuB-1"	174304	174965	"F"
"fhuB-2"	174966	175626	"F"
"fhuB-3"	175627	176286	"F"
"IR127-1"	176287	176339	"F"
"IR127-2"	176340	176392	"F"
"IR127-3"	176393	176443	"F"
"hemL-1"	176444	176871	"C"
"hemL-2"	176872	177298	"C"
"hemL-3"	177299	177724	"C"
"IR128-1"	177725	177800	"F"
"IR128-2"	177801	177874	"F"
"IR128-3"	177875	177948	"F"
"clcA-1"	177949	178423	"F"
"clcA-2"	178424	178897	"F"
"clcA-3"	178898	179370	"F"
"IR129"	179371	179451	"F"
"yadR-1"	179452	179567	"F"
"yadR-2"	179568	179682	"F"
"yadR-3"	179683	179796	"F"
"IR130"	179797	179842	"F"
"yadS-1"	179843	180051	"C"
"yadS-2"	180052	180259	"C"
"yadS-3"	180260	180466	"C"
"IR131"	180467	180503	"F"
"btuF-1"	180504	180771	"C"
"btuF-2"	180772	181038	"C"
"btuF-3"	181039	181304	"C"
"pfs-1"	181297	181530	"C"
"pfs-2"	181531	181763	"C"
"pfs-3"	181764	181995	"C"
"IR132"	181996	182078	"C"
"dgt-1"	182079	182585	"F"
"dgt-2"	182586	183091	"F"
"dgt-3"	183092	183596	"F"
"IR133-1"	183597	183640	"F"
"IR133-2"	183641	183683	"F"
"IR133-3"	183684	183725	"F"
"degP-1"	183726	184201	"F"
"degP-2"	184202	184676	"F"
"degP-3"	184677	185150	"F"
"IR134-1"	185151	185202	"F"
"IR134-2"	185203	185254	"F"
"IR134-3"	185255	185304	"F"
"cdaR-1"	185305	185691	"F"
"cdaR-2"	185692	186077	"F"
"cdaR-3"	186078	186462	"F"
"IR135"	186463	186550	"F"
"yaeH-1"	186551	186680	"C"
"yaeH-2"	186681	186809	"C"
"yaeH-3"	186810	186937	"C"
"IR136-1"	186938	186992	"F"
"IR136-2"	186993	187045	"F"
"IR136-3"	187046	187098	"F"
"yaeI-1"	187099	187370	"C"
"yaeI-2"	187371	187641	"C"
"yaeI-3"	187642	187911	"C"
"IR137"	187912	187964	"F"
"dapD-1"	187965	188240	"C"
"dapD-2"	188241	188515	"C"
"dapD-3"	188516	188789	"C"
"IR138"	188790	188819	"F"
"glnD-1"	188820	189711	"C"
"glnD-2"	189712	190602	"C"
"glnD-3"	190603	191492	"C"
"IR139"	191493	191553	"F"
"map-1"	191554	191819	"C"
"map-2"	191820	192084	"C"
"map-3"	192085	192348	"C"
"ESCRE0174-1"	192348	192422	"C"
"ESCRE0174-2"	192423	192496	"C"
"ESCRE0174-3"	192497	192569	"C"
"IR140"	192570	192571	"F"
"ECB_misc_RNA_16-1"	192572	192611	"F"
