"ORF"	"alle"	"site"	"abn"	"t1"	"t2"	"t3"	"t4"	"t5"	"tot"	"pos"	"strand"	"fitted"	"fitted1"	"fitted2"	"sterr"	"sterr1"	"sterr2"	"pval"	"pval1"	"pval2"	"rmse"	"rmse1"	"rmse2"
"35"	"yaaJ"	"yaaJ-2"	7006	13	121	99	109	83	87	499	0.334965034965035	"C"	-0.0269482938616722	-0.0246714277109232	-0.0216756257695225	0.00804029453187358	0.00891366168484222	0.00960465036735702	0.0440047666671511	0.0696951404034867	0.109250196459567	6926.44859779596	38.1670562892145	15.6152525603611
"37"	"yaaJ"	"yaaJ-3"	7563	9	50	54	33	62	91	290	0.724475524475524	"C"	0.00574156839367226	0.00612006213778416	0.00626832669885845	0.0109899607246622	0.00911807645999689	0.00748277732636568	0.637491717410941	0.550150224106298	0.463685465281391	11.7393828465726	17.9949248205672	37.9329634277382
"39"	"IR7"	"IR7-1"	7970	9	43	48	29	50	83	253	0.0433212996389892	"F"	0.00604680736165763	0.00671293925025257	0.00713063635329225	0.0110404474091661	0.00934755687160874	0.00786875112642164	0.622018672486922	0.524540710404269	0.431635046492264	47297.979638026	117.803234131922	46.3998604137628
"41"	"IR7"	"IR7-2"	8057	3	46	23	30	26	59	184	0.357400722021661	"F"	-0.00502670989678396	-0.0074215873436076	-0.0087338829768385	0.017028338717759	0.0150330418904779	0.0126787437594574	0.787094603008358	0.655411105588554	0.540404850422766	6424.28683922724	661.974329761861	282.208452638563
"43"	"IR7"	"IR7-3"	8177	5	9	23	26	7	12	77	0.790613718411552	"F"	-0.0236095073510094	-0.0211512351249389	-0.00690352399932807	0.0336961987738858	0.0412776784364156	0.0427066071521557	0.533969745033791	0.643702519831936	0.881854888384531	20.9392359499487	12.344245180181	7331.17571573979
"45"	"talB"	"talB-1"	8268	5	11	5	20	8	8	52	0.0335781741867786	"F"	-0.0168767293347214	-0.0129850556643477	0.00251625380465859	0.0319118857815771	0.0395710807770243	0.0422447626191336	0.633536971941787	0.764370653081741	0.956248908717101	188.363691543374	18.9672767401072	170.544829849064
"47"	"talB"	"talB-2"	8607	16	51	69	54	51	99	324	0.389296956977964	"F"	0.00105278873299762	0.001413925162903	0.0015745762276953	0.00869293725233267	0.00844219524308172	0.00810286569298864	0.911261405419318	0.877643340469617	0.858337161819327	4720.67701324704	991.304943496005	204.635341965553
"49"	"talB"	"talB-3"	8874	15	114	120	110	69	139	552	0.669464847848898	"F"	-0.01672516729016	-0.0146273906982645	-0.0126151242144692	0.0115783609606402	0.0100594596988881	0.00871550755402011	0.244331538648598	0.241896824066775	0.243587447987964	27.0863400012069	16.0756246353649	13.1240556495107
"51"	"IR8"	"IR8-1"	9197	2	1	3	3	2	2	11	0.0619469026548673	"F"	0.000398374960424017	-0.0105462760511783	-0.0182568143283663	0.0273166363521253	0.0296878554339733	0.02832362986973	0.989280024856813	0.745918742408313	0.565096359345252	1973.29521798251	32.7642259870994	20.1603086625987
"53"	"IR8"	"IR8-2"	9262	2	15	16	13	17	25	86	0.63716814159292	"F"	0.00192529868422197	0.00200411167307499	0.00207393176954969	0.00330472569546178	0.0031585176954888	0.00301616480323042	0.601067315014277	0.570828369073454	0.541092795524213	303.193377069492	141.527169396885	87.7055888941218
"55"	"mogA"	"mogA-1"	9309	3	9	7	5	3	3	27	0.00851788756388416	"F"	-0.060189205139976	-0.0564389810001295	-0.0514542131347734	0.00601487481912768	0.00652845523415147	0.00648657963135763	0.00212420999324947	0.00325559975883525	0.00417782122956276	49.1444746979409	55.1880424257294	75.3576057923107
"57"	"mogA"	"mogA-2"	9551	5	18	15	16	23	17	89	0.420783645655877	"F"	-0.0096515425391798	-0.00578533540608878	-0.00188737163859834	0.0118576134332276	0.0121592269311985	0.0117749557078797	0.475274386048515	0.666719079253279	0.882839809064767	6918.02972803645	869.638553005365	1296.20619933312
"59"	"mogA"	"mogA-3"	9698	8	64	49	83	64	127	387	0.671209540034072	"F"	0.0102848252337769	0.00991774536153777	0.00919109905437846	0.012562696851725	0.012110944472037	0.0115356100216528	0.47294811703683	0.472836175325622	0.483819680842872	1.87275692704972	2.09016064629039	48.661665235948
"61"	"yaaH"	"yaaH-1"	9927	6	22	35	21	31	38	147	0.00176678445229682	"C"	0.000261365714289793	-0.00161216921468821	-0.00373500535893436	0.00994585832102055	0.0106104395215426	0.0110118682435611	0.980685245136186	0.888875876967772	0.756829009155062	26.079743989988	31.6151145512217	72.7809725608361
"63"	"yaaH"	"yaaH-2"	10156	4	32	28	37	26	89	212	0.406360424028269	"C"	0.0153123598570925	0.0216104499579615	0.0249966920234059	0.0172323118926201	0.0147968611813438	0.0120545077949142	0.439682066324199	0.240288402374463	0.129789501791299	72.0078361031843	378.968746217239	4034.09952486378
"65"	"yaaH"	"yaaH-3"	10383	6	7	33	9	19	40	108	0.807420494699647	"C"	0.0297945677589876	0.00796845941645893	-0.00709146889693982	0.0310571000301888	0.0304790741412699	0.0219862900853189	0.408155583601733	0.810674402087364	0.768214577632563	75.0131952179516	79.5452280008433	402.525790808043
"67"	"IR10"	"IR10-1"	10494	1	0	2	0	0	1	3	0.00680272108843537	"F"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"69"	"IR10"	"IR10-2"	10548	5	4	10	13	2	8	37	0.374149659863946	"F"	-0.0177232214428653	-0.0103533863549173	-0.00287082346994681	0.0423337959719611	0.0415892466798576	0.0391078898556539	0.703634829063675	0.819474380527819	0.946102073029969	9.03672049788644	37.2923960583642	168.128483848975
"71"	"IR10"	"IR10-3"	10595	2	12	5	9	11	18	55	0.693877551020408	"F"	0.00970860543351688	0.00343427464250754	9.98110250028634e-05	0.0194999900695444	0.0149153105209459	0.0109622834127063	0.652778313444348	0.832703727844629	0.993307028427411	10031.5826671727	1116.86073010961	334.046310088804
"73"	"htpY"	"htpY-1"	10689	8	68	33	40	55	57	253	0.0673211781206171	"C"	-0.011987752620052	-0.0164295882162934	-0.0191708748236162	0.0144346057933169	0.0130503701770664	0.0112585418751534	0.467179637544363	0.297103088695083	0.187160405571269	387.201419079265	4502.0768320073	10154.3322055523
"75"	"htpY"	"htpY-2"	10955	9	35	35	26	53	39	188	0.44039270687237	"C"	-0.00486149553777233	-0.000629581672643913	0.00407064123372736	0.0132291443242031	0.014275860807291	0.014461821251003	0.737652679902237	0.967595029579266	0.796644773533149	30894.4844568106	1659.05582483903	276.900257480609
"77"	"htpY"	"htpY-3"	11207	9	13	29	30	17	45	134	0.79382889200561	"C"	0.0149759711336552	0.0110242032913046	0.00668525220171118	0.0209143683867462	0.01985693727105	0.0169617049020928	0.525659113072069	0.617482231779383	0.719824768475903	14.3835851140658	15.7030968403414	188.116054283489
"79"	"yaaI"	"yaaI-1"	11430	4	36	44	34	39	60	213	0.123762376237624	"C"	-0.00080282492995269	-0.000976198610839284	-0.00116878225397431	0.00449573292363511	0.00459645338580627	0.00468169938741196	0.869650120556738	0.845421754857212	0.81897673147922	11.3175313298352	13.338117988548	15.90185395661
"81"	"yaaI"	"yaaI-2"	11589	3	7	14	17	8	10	56	0.517326732673267	"C"	-0.0120506475566893	-0.0127012729039579	-0.00847923559481452	0.0242312944087412	0.0299139671315798	0.0340779742045317	0.653129545218316	0.699743703658606	0.819562714360787	30.7177525668957	29.9501734817263	237.441350215758
"83"	"yaaI"	"yaaI-3"	11706	2	14	11	9	5	21	60	0.806930693069307	"C"	-0.0140263261436521	-0.00564075072450999	-0.00198114997743013	0.0242067165946905	0.0176287362430326	0.0124653090692834	0.602938242473603	0.76997729091705	0.883818349219293	4304601.11760154	479.048491912118	225.20751706363
"85"	"IR12"	"IR12-1"	11809	2	3	0	9	2	4	18	0.064	"F"	-0.0161306589959227	-0.0139725367592927	-0.00525026563603891	0.0432478525432547	0.058685453566733	0.0670904049307654	0.744982221503546	0.833979923529797	0.944748767913539	152.929121483826	31.3884761346854	208.194433807035
"87"	"IR12"	"IR12-3"	12038	1	2	0	0	1	0	3	0.674666666666667	"F"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"89"	"dnaJ"	"dnaJ-1"	14525	1	0	1	0	0	3	4	0.317699115044248	"F"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"91"	"dnaJ"	"dnaJ-3"	15190	1	3	0	0	0	0	3	0.906194690265487	"F"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"93"	"IR14"	"IR14-2"	15353	2	4	1	0	8	23	36	0.386206896551724	"F"	0.0695903000559987	0.0591207023754229	0.0586659834715867	0.0461906961849122	0.0254452203290772	0.0190146937031498	0.270894760424521	0.145791569814875	0.0909484533005695	807215.745686899	72.6011363598238	951.920299701766
"95"	"hokC"	"hokC-1"	16762	2	10	6	11	6	21	54	0.0855263157894737	"C"	0.00796996323804577	0.01182670403284	0.0131287767842379	0.0224898261196293	0.0183513357620755	0.0138825978757668	0.746499615572364	0.565163730214095	0.414069841072712	17.5110342731306	31.9199616902429	54.5974363378317
"97"	"hokC"	"hokC-3"	16856	2	8	3	6	0	7	24	0.703947368421053	"C"	-0.010009374640311	-0.0168013703704734	-0.0197033448783278	0.0264677873193814	0.0212681723393693	0.0158997752328201	0.741668835133332	0.512328550894417	0.340957985819852	17.5477115873914	46.9877536659579	474.215647851365
"99"	"hokC"	"mokC-1"	16762	2	10	6	11	6	21	54	0.0855263157894737	"C"	0.00796996323804577	0.01182670403284	0.0131287767842379	0.0224898261196293	0.0183513357620755	0.0138825978757668	0.746499615572364	0.565163730214095	0.414069841072712	17.5110342731306	31.9199616902429	54.5974363378317
"101"	"hokC"	"mokC-2"	16856	2	8	3	6	0	7	24	0.703947368421053	"C"	-0.010009374640311	-0.0168013703704734	-0.0197033448783278	0.0264677873193814	0.0212681723393693	0.0158997752328201	0.741668835133332	0.512328550894417	0.340957985819852	17.5477115873914	46.9877536659579	474.215647851365
"103"	"mokC"	"mokC-3"	16931	4	17	14	21	28	55	135	0.870813397129187	"C"	0.031412857379114	0.0321312311391061	0.032800070482188	0.00910459446339673	0.00767851641604012	0.00674593222357985	0.0409301233316008	0.0248733385463878	0.0166148963982691	602.653937480545	3405.88465535046	92013.9733728424
"105"	"IR16"	"IR16-1"	16960	10	48	54	21	46	106	275	0.00189393939393939	"F"	0.00707076898369801	0.0100982252710147	0.0118272494414225	0.0229492030598027	0.0168463817404874	0.0122936237195605	0.778156039717299	0.591135354703185	0.406988112235507	72.7215779815839	37.2430221235058	102.878468433855
"107"	"IR16"	"IR16-2"	17212	6	5	10	6	13	25	59	0.479166666666667	"F"	0.0380333081212628	0.0370869880534676	0.0352455394789951	0.0136650078881941	0.0123556114638677	0.0109484657112507	0.0688034618001366	0.0575940057463041	0.0486130803987187	2025.59868802764	154.514786395635	60.5541045517305
"109"	"IR16"	"IR16-3"	17314	3	1	7	3	3	9	23	0.672348484848485	"F"	0.0390253706082712	0.00766653145882239	-0.00577741174730815	0.0350782148222202	0.0321472055785537	0.0216837706074589	0.347038666572596	0.826869138176096	0.807164443327058	18806.8099143235	88.3054081007259	529.656427250945
"111"	"nhaR"	"nhaR-1"	18728	23	53	48	84	85	127	397	0.0154696132596685	"F"	0.0205434729299365	0.018653803696031	0.0158763638370709	0.0100516288098499	0.0103832879782779	0.0107799599891148	0.133558133213544	0.170272094659623	0.237223541992517	312.461450386722	82.7159444955119	51.7520154345615
"113"	"nhaR"	"nhaR-2"	19046	15	39	37	71	39	103	289	0.366850828729282	"F"	0.0156628408926413	0.0168262659294972	0.0149322879912324	0.0178728945705463	0.0182899964381872	0.0181190686412309	0.445352447219804	0.425434634993426	0.470282642725448	160.527888521151	17.5724864039441	11.8095188761848
"115"	"nhaR"	"nhaR-3"	19458	6	24	15	22	20	20	101	0.822099447513812	"F"	-0.0155229554226125	-0.0157301876394893	-0.0151694069657342	0.0120916243971808	0.0118746553580578	0.0113388469240954	0.289390974062294	0.277143414424897	0.273326088023859	10.3986131828803	11.4620495980107	71.4905282415857
"117"	"IR18"	"IR18"	19654	2	1	3	0	8	0	12	0.918918918918919	"F"	0.0941105526545988	0.0827107585433407	0.0745663326977419	0.0228510514976479	0.0186245915527142	0.0136312245615369	0.1516434185615	0.141000625555503	0.115107354869225	23.4000000000001	62.3601735966249	942.588473842414
"119"	"ECB_00020"	"ECB_00020-1"	19659	11	23	18	9	33	41	124	0.00104275286757039	"C"	0.0121605538786194	0.0124610560892417	0.0115271300595152	0.0240793946569919	0.0172122959948998	0.0124314558150652	0.648309064785277	0.521436469835369	0.422188592985312	354.847055819907	326.670490021932	24.8573956491845
"121"	"ECB_00020"	"ECB_00020-2"	20040	1	1	3	0	8	7	19	0.398331595411887	"C"	0.0589761073336858	0.0454577290343809	0.028320200475345	0.0257274676574441	0.0317284733258095	0.0385136256171587	0.148929298180875	0.288313956037317	0.538677719279117	10.3527441225632	165.384766446709	43.3323786829398
"123"	"ECB_00020"	"ECB_00020-3"	20413	5	10	4	0	11	9	34	0.787278415015641	"C"	-0.00231013298298766	-0.00669883776861012	-0.00750995078099131	0.0265835568249263	0.022340075147354	0.0174246458075925	0.938667521160425	0.792580027395486	0.708477454697462	6.8567198519975	10.4688633638038	33.9363470270505
"125"	"ECB_00021"	"ECB_00021-1"	20641	8	25	18	18	43	18	122	0.00960698689956332	"C"	-0.0111462612756654	0.00344414903440482	0.0159341664555206	0.0234896015600653	0.0254501667701795	0.0226804195034809	0.667532276051205	0.900921504615611	0.532942412961203	282.067307925834	73.5486549783977	129.987676500314
"127"	"ECB_00021"	"ECB_00021-2"	21074	6	34	4	17	22	11	88	0.387772925764192	"C"	-0.0226757497740679	-0.0388856746897102	-0.0367127304372955	0.0459632572485708	0.0270282673142926	0.0142500245050877	0.655624827247244	0.245823478316542	0.0820408886230926	49.0923199788285	8930.73666273594	875.31350906223
"129"	"IR20"	"IR20-2"	21937	2	5	0	0	2	1	8	0.373549883990719	"F"	-0.0711785129752201	-0.0624610606357281	-0.056716140252887	0.0201463908712875	0.0148659661032237	0.0105490628886398	0.175596147091654	0.148750405588915	0.117071911377799	40.0000000000004	173.746049577776	2819.31265330498
"131"	"ECB_00022"	"ECB_00022-1"	22328	1	0	0	0	0	7	7	0.170454545454545	"C"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"133"	"ECB_00022"	"ECB_00022-3"	22693	2	0	0	6	0	2	8	0.688920454545455	"C"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"135"	"IR21"	"IR21-3"	23204	2	3	6	4	1	12	26	0.673611111111111	"F"	0.000398374960424038	0.0228191781514643	0.0238182984734097	0.0461077791552153	0.0250761073137627	0.0136627752969158	0.993648736722525	0.429916312396928	0.17963638267797	218.607991152926	232.277582570606	817.558002917876
"137"	"IR23"	"IR23-2"	24584	5	19	14	3	14	10	60	0.372141372141372	"F"	-0.0336863035857758	-0.0330833285324083	-0.0290537003566238	0.0341895066822608	0.0208655184840059	0.0129841987699466	0.397132981100631	0.211023063685875	0.111206874618549	21.8311091584361	147.473577800505	68.0639545867826
"139"	"IR23"	"IR23-3"	24744	2	3	4	1	0	8	16	0.704781704781705	"F"	0.0132679057458684	0.0187595444409563	0.0186104048444156	0.0423616455385624	0.0237543540712918	0.0126094535971483	0.783769628139108	0.512444490180119	0.277963130162541	48.3550426359756	569.476549737264	350.420377455854
"141"	"IR24"	"IR24-3"	25241	2	14	14	7	5	10	50	0.891089108910891	"F"	-0.0399907163562304	-0.0392402070808599	-0.0369296807113525	0.0143227498615516	0.0123350031769825	0.0116562713473061	0.0682988573841415	0.0500475763520727	0.0505497462362023	653.865805643866	20.9427315968803	8.66704609130475
"143"	"yaaY"	"yaaY-1"	25273	4	8	5	7	6	14	40	0.0917431192660551	"F"	0.00522575036548905	0.00542522692893743	0.00557799791633083	0.0144367282653453	0.0128175899330915	0.011018281085676	0.74136487137132	0.700613474964874	0.64754113841867	96.7770639941782	694.800641013527	7683.46193862823
"145"	"fkpB"	"fkpB-2"	30108	1	0	1	0	2	0	3	0.467706013363029	"F"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"147"	"ispH"	"ispH-3"	31281	1	6	3	4	21	6	40	0.981052631578947	"F"	0.0149242898579936	0.0388678075531653	0.0533741395504198	0.039006872266552	0.0459372591455946	0.0417605581024826	0.727509302712548	0.459642453824278	0.291135263065408	46.5141744412435	87.4158555627927	845.170281457298
"149"	"IR29"	"IR29"	31305	4	2	2	4	6	23	37	0.078125	"F"	0.0756931580427835	0.0866467165917979	0.0963580961901354	0.0145410378232454	0.0142180798588195	0.0153489468816774	0.0137784480429157	0.00887488924368856	0.0081607200813576	5290254.8205103	12962.2065698575	11875.6381100911
"151"	"rihC"	"rihC-2"	31750	11	21	35	44	35	44	179	0.421225382932166	"F"	0.00790162495769485	0.00453135073482339	0.000821613971041809	0.0149243161694184	0.0168866516886715	0.018579612408103	0.633172709991957	0.80583217501367	0.967506836219621	207.385024219117	68.8673865416736	98.754723596938
"153"	"rihC"	"rihC-3"	31977	10	32	40	32	37	58	199	0.669584245076586	"F"	0.00236445335346608	0.00218325852824511	0.00197633933961495	0.00438360894271864	0.00446218382312601	0.00451733904065901	0.627081652969326	0.658184451859785	0.69132994206102	21.4165228845076	19.7177681752027	21.8015500078006
"155"	"IR30"	"IR30-1"	32292	1	0	0	0	3	0	3	0.0727272727272727	"F"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"157"	"IR30"	"IR30-2"	32347	2	8	1	0	0	0	9	0.406060606060606	"F"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"159"	"dapB"	"dapB-1"	32630	1	2	0	0	0	3	5	0.224116930572473	"F"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"161"	"ESCRE0036"	"ESCRE0036-3"	33422	1	3	0	0	0	0	3	0.676646706586826	"C"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"163"	"IR32"	"IR32-2"	33605	2	1	2	2	3	1	9	0.524590163934426	"F"	-0.00826171834185247	0.0103545301055413	0.0232664090770291	0.0319218643717373	0.031134326546194	0.0234373532658003	0.812523162512739	0.76133811652176	0.394029136701324	67.9038487201905	49.5771199042755	7164.50391849237
"165"	"carA"	"carA-1"	33886	1	5	0	0	0	0	5	0.142857142857143	"F"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"167"	"carA"	"carA-3"	34532	1	3	0	0	0	0	3	0.705574912891986	"F"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"169"	"carB"	"carB-1"	34909	5	19	3	0	0	0	22	0.00651971437441788	"F"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"171"	"carB"	"carB-2"	36526	4	17	0	1	1	0	19	0.508537721204595	"F"	-0.156809812491937	-0.168544574234687	-0.171447906722699	0.0459442354368214	0.0308695006632904	0.0301321470641448	0.181447051921012	0.115320884993263	0.11075547383162	23.4000000000002	421.169450510012	6256.24962601164
"173"	"carB"	"carB-3"	37551	5	25	6	8	1	6	46	0.826761875194039	"F"	-0.0842937266263031	-0.0816190894408203	-0.0844146371626358	0.0456976573494222	0.0273859632149194	0.0218971473774509	0.162294101364302	0.0585817645052362	0.0308352896690043	37.5625046234427	249.75803528809	23700.8393098408
"175"	"ESCRE0039"	"ESCRE0039-2"	38236	2	23	34	15	31	44	147	0.441340782122905	"C"	0.00377274454988805	0.00264417607413427	0.00117048301247025	0.0154981920866022	0.0134517432853976	0.0116402605355265	0.823367783492098	0.85672868934991	0.926247299118944	31.8170232512253	95.5320816436844	23978287.4286329
"177"	"IR35"	"IR35"	38370	1	4	0	0	2	3	9	1	"F"	-0.0303364633893984	-0.031000166157349	-0.0311833654292421	0.0106632241445746	0.0086241587993215	0.00739847072072923	0.215183367297154	0.172737968959711	0.14830040551722	40.0000000000004	100.085943433876	244.341077395024
"179"	"caiF"	"caiF-1"	38372	3	11	2	3	1	4	21	0.00253164556962025	"F"	-0.0552497027721855	-0.0682455881136406	-0.0705956275816761	0.0387846890668871	0.0285978063905947	0.0221662277722636	0.249502943002138	0.0970564596126645	0.0499086684671225	294.495075599413	784.020818115124	5694.387493332
"181"	"caiF"	"caiF-2"	38511	4	37	15	31	22	23	128	0.354430379746835	"F"	-0.0229116478629069	-0.0266773909014806	-0.0260645194392115	0.0200214536669239	0.0183053973861099	0.0159108985275472	0.335506630877866	0.241074290049129	0.199915856569373	200.723993376973	250.334269338319	21.0824522636417
"183"	"caiF"	"caiF-3"	38688	2	4	4	12	6	17	43	0.80253164556962	"F"	0.035294883174093	0.0302307718238558	0.0163377942841436	0.0230432007133748	0.0266850666825096	0.0267954088755157	0.223114980880763	0.339622072404903	0.585122772342776	230.836711307488	17.9135094484248	43.0230790030404
"185"	"IR36"	"IR36-1"	38781	2	4	7	0	2	5	18	0.0676328502415459	"F"	-0.026503247648889	-0.0250289205730189	-0.022413685743666	0.0261432553356098	0.026060203406742	0.0273045976517767	0.417386038606762	0.438185408221831	0.497992720080903	1.98253631341093	5.45787645765494	35.2412188534777
"187"	"caiE"	"caiE-1"	39056	5	30	26	26	29	57	168	0.13728813559322	"C"	0.00660076404783786	0.00762801511586234	0.00848884972191585	0.00762372638697784	0.00739503196777142	0.00707687321191815	0.450282163130042	0.3781789707229	0.31642330453735	106.90814795515	109.548678078044	123.832875154386
"189"	"caiE"	"caiE-2"	39258	1	1	1	0	0	2	4	0.479661016949153	"C"	0.0107976526848445	0.0109107930285607	0.0109887935852118	0.00397862527388106	0.00366306411183367	0.00339460597450092	0.224748833241559	0.206204103178796	0.19074129546414	39.9999999999996	56.0295324650989	78.1281657800702
"191"	"caiE"	"caiE-3"	39376	12	23	23	37	51	37	171	0.679661016949153	"C"	0.0119330851546792	0.015083650495302	0.0178622852392005	0.0170120301311776	0.0189464143661632	0.0200664819198995	0.533539958054559	0.4841388415198	0.438958802403647	20.6106897075069	13.8455852966071	9.92951696992596
"193"	"caiD"	"caiD-1"	39656	8	28	22	51	53	61	215	0.0951847704367301	"C"	0.0223097299566202	0.018628385085013	0.0129580547703632	0.0164328350091075	0.0172260169088273	0.0179315376428651	0.267677579494942	0.358690084363986	0.522141087273579	16.1175056363565	30.4698814919726	79.372498286888
"195"	"caiD"	"caiD-3"	40205	7	4	33	15	17	21	90	0.70996640537514	"C"	0.0255694899728002	-0.0212654753844493	-0.0438526304814984	0.0384969534012286	0.034781540846778	0.0217543156971822	0.554053844220987	0.58414713436966	0.137210089121068	3169.42773868065	501.150995359316	1254.14297127628
"197"	"caiC"	"caiC-1"	40661	5	7	14	11	3	16	51	0.125	"C"	-0.0126650797983607	-0.00338990698672002	-0.00301270183785928	0.034990802518652	0.0248549570755637	0.0174159650204134	0.741379411499274	0.900152935590722	0.873675856541348	16.2041230305667	15.8844860795354	165.711275213145
