"ORF"	"alle"	"site"	"abn"	"t1"	"t2"	"t3"	"t4"	"t5"	"tot"	"pos"	"strand"	"fitted"	"fitted1"	"fitted2"	"sterr"	"sterr1"	"sterr2"	"pval"	"pval1"	"pval2"	"rmse"	"rmse1"	"rmse2"
"45"	"yaaJ"	"yaaJ-2"	7006	14	61	77	64	109	78	389	0.334965034965035	"C"	0.00471687074983823	0.00552022732290582	0.00646119856444304	0.00815973834822829	0.00873293701750655	0.00922945440037507	0.603754986914287	0.57219784817012	0.534292836205549	1859.97655240582	302.628003750463	106.918877166574
"47"	"yaaJ"	"yaaJ-3"	7492	13	65	67	85	88	86	391	0.674825174825175	"C"	0.00461680630811731	0.00425121729761816	0.00369355504528256	0.00786283205167154	0.00886582098349259	0.00990770363885809	0.598355185907343	0.664364751663639	0.734081078997268	85.8200986741054	37.5233054684249	28.6256255990748
"49"	"IR7"	"IR7-1"	7961	9	43	57	54	76	107	337	0.0108303249097473	"F"	0.0238582712897492	0.0244435737263931	0.0251198788411555	0.00409105643235339	0.00421541562142742	0.0043446849909252	0.0100438157597986	0.0102058489025931	0.0102894865894007	481.959739953365	493.79224534881	623.260711498599
"55"	"talB"	"talB-1"	8266	13	33	56	35	22	52	198	0.0314795383001049	"F"	-0.00828836723055005	-0.00491703704691294	-0.00422311495373301	0.0219218187137577	0.0187410808147827	0.0158409639159275	0.730532703521161	0.810023474848438	0.807055622714073	135.799270257708	1904.27586488358	78.1698647040797
"57"	"talB"	"talB-2"	8604	21	75	45	40	51	52	263	0.386149003147954	"F"	-0.0170556961306744	-0.0202254470243967	-0.0227697543030752	0.00905840108960735	0.00891749740425366	0.00854767188625368	0.156252750839014	0.108118071512972	0.0760879818684658	1450.87752636732	3664.67910549743	9414.18730181592
"59"	"talB"	"talB-3"	8874	18	123	132	88	56	84	483	0.669464847848898	"F"	-0.0323007536548351	-0.0296498314992461	-0.026593342104104	0.0139210893911379	0.0116904248446635	0.0103573491313253	0.103058313624642	0.0849578648354231	0.0826667685575601	40.2053529369432	31.8874605640367	217.390273252245
"63"	"IR8"	"IR8-2"	9262	2	11	16	11	26	48	112	0.63716814159292	"F"	0.0437440084922739	0.0493131335968411	0.0530442538655009	0.013362694016601	0.011955644470149	0.0112095354225773	0.0466504984254338	0.0258386633224163	0.0178878832575807	35.4888134221706	32.8062772920816	68.4680006782152
"65"	"mogA"	"mogA-1"	9309	13	21	41	24	28	37	151	0.00851788756388416	"F"	0.00339551475434522	-0.000473355523156151	-0.00468869178624447	0.0136603646337248	0.014670402573717	0.0148226851260315	0.819740363765923	0.976286565864428	0.772492341992603	441.304158786364	88.0030774613202	80.823348512108
"67"	"mogA"	"mogA-2"	9551	6	41	9	24	23	42	139	0.420783645655877	"F"	0.00693323955941092	-0.00588331372848513	-0.00881001314949561	0.0332318485414822	0.0221374375461629	0.0141659919540939	0.848097629591212	0.807638970810001	0.578060699199935	254.037455359574	982.104691390822	483.664099832166
"69"	"mogA"	"mogA-3"	9698	14	99	106	68	77	78	428	0.671209540034072	"F"	-0.019902387371278	-0.0200789015242386	-0.020011142296961	0.00487091554250543	0.0051319218127385	0.00554128200452934	0.0264884199081004	0.0296719249631229	0.0364706148835156	11.5844959800807	15.9027418009606	23.5791354144247
"71"	"yaaH"	"yaaH-1"	9929	4	22	12	11	12	20	77	0.00530035335689046	"C"	-0.0107836565885115	-0.0125469981773415	-0.0135510886986883	0.0160503258582685	0.0147537633799993	0.0130018444350462	0.549781201146058	0.457576345177465	0.373900914482653	68.5045832858321	84.663820071443	139.220366009796
"73"	"yaaH"	"yaaH-2"	10156	9	47	44	32	58	45	226	0.406360424028269	"C"	-0.00506553895462857	-0.00457506123322842	-0.00397314364113519	0.00704103204342195	0.00696614782947792	0.00683884337297037	0.523854742359408	0.558221922902351	0.602030360146565	350.196986087231	120.080182092869	78.0171364207306
"81"	"htpY"	"htpY-1"	10743	5	18	11	14	14	5	62	0.143057503506311	"C"	-0.0428446346358225	-0.0304277465603237	-0.0221709044814011	0.0195223799661301	0.0179977845688725	0.0145598694639469	0.11575040887198	0.189485615817696	0.225195707987777	44.9596524375613	82293.3103352968	17.5602777685155
"83"	"htpY"	"htpY-2"	10955	7	37	29	33	37	32	168	0.44039270687237	"C"	-0.00861807054228064	-0.00872244660409994	-0.00868664477180005	0.00651257132036499	0.00653372146348554	0.00650594099375095	0.277549950193922	0.274145567765249	0.274088444682153	18.8602238879123	23.9850603010304	49.2046317233062
"85"	"htpY"	"htpY-3"	11123	11	38	21	29	44	28	160	0.67601683029453	"C"	-0.00597433730804767	-0.0069743525090107	-0.00700264237939206	0.014913053537977	0.0137303688311222	0.0121376384604477	0.71553022091591	0.646480074295902	0.604427921287116	44.6875547499529	244.789785824743	16075.9862877212
"89"	"yaaI"	"yaaI-1"	11430	6	18	25	9	24	14	90	0.123762376237624	"C"	-0.0160942846544296	-0.0147504285520657	-0.0123075043955665	0.0185626121624268	0.0177732751546118	0.0165951242112759	0.449713887872524	0.467454380796056	0.512091204327614	2.25280289662541	3.15324227349125	10.8960690712947
"91"	"yaaI"	"yaaI-2"	11518	8	20	41	27	28	35	151	0.341584158415842	"C"	0.00319142583996405	-0.00171792813004889	-0.00684682856096816	0.014364599316374	0.0152205213339835	0.0150873070546334	0.838444843627326	0.917263257060723	0.680781199150885	4430.8440752472	1136.17106554871	783.384369563418
"105"	"dnaJ"	"dnaJ-2"	14644	2	0	4	1	3	0	8	0.423008849557522	"F"	-0.0331389199919683	-0.0383375598167908	-0.0373017339624188	0.090326237417706	0.0610454509827688	0.0394470232313836	0.776143400149635	0.643005497312918	0.517790229978101	10	86.397274234104	758.203688355706
"109"	"IR14"	"IR14-1"	15337	2	1	9	2	1	0	13	0.275862068965517	"F"	-0.0286739215656767	-0.0813655913959778	-0.12971790588356	0.0859083737842041	0.122171735244665	0.118280837183892	0.770297426214353	0.573950897548708	0.38719143835759	329.88222493662	57.7580761255774	1428.99308046091
"111"	"IR14"	"IR14-2"	15353	2	19	2	7	11	6	45	0.386206896551724	"F"	-0.0169546295343241	-0.0426862133803866	-0.0450537217993055	0.0450706399797006	0.0249890582994306	0.0133053545073395	0.731811550343734	0.186134967702193	0.0428968534203826	353.815838462317	1362.03434465077	2552.34384543487
"115"	"hokC"	"hokC-1"	16750	4	14	10	15	16	17	72	0.00657894736842105	"C"	0.00500440365503615	0.00358237687145769	0.00236569373998537	0.0102845247496917	0.00970593077758057	0.00913403605300751	0.659878480430412	0.736570825603503	0.812391648344442	81.7206275386211	20.8817371432962	11.9612591765061
"117"	"hokC"	"hokC-3"	16889	2	6	2	5	2	7	22	0.921052631578947	"C"	-0.00327413643918858	-0.00141586815936411	-0.00109667828020444	0.035060398464238	0.0245251326432469	0.0148903793357194	0.93148444968701	0.957592811009071	0.945924567065323	17.6495710099868	50.6104981734388	540.405407202981
"119"	"hokC"	"mokC-1"	16750	4	14	10	15	16	17	72	0.00657894736842105	"C"	0.00500440365503615	0.00358237687145769	0.00236569373998537	0.0102845247496917	0.00970593077758057	0.00913403605300751	0.659878480430412	0.736570825603503	0.812391648344442	81.7206275386211	20.8817371432962	11.9612591765061
"125"	"IR16"	"IR16-1"	16960	12	37	35	32	39	26	169	0.00189393939393939	"F"	-0.0169067392287213	-0.0146057893324531	-0.012359843687565	0.00701989636258101	0.0068417942130123	0.00644632095127779	0.0951533431235264	0.1224548863729	0.151030619731993	128.712139025424	78.5858754837673	42.9745836012533
"137"	"nhaR"	"nhaR-2"	19051	11	54	52	65	43	44	258	0.372375690607735	"F"	-0.0169399016499373	-0.0144878849929719	-0.0101823935634252	0.0126615258610797	0.0150171702183734	0.0172470496854616	0.273303766518415	0.405834345930296	0.596455315394212	22.8805289233965	22.5699049800931	28.1419718651703
"139"	"nhaR"	"nhaR-3"	19337	12	18	23	23	16	14	94	0.688397790055249	"F"	-0.0209421243723455	-0.0181055427724225	-0.013021273971194	0.0137391956322904	0.016187263946216	0.0183242264590821	0.224840370165236	0.344842119803973	0.528591514800081	28.0523686524467	39.1375538309096	75.858377933256
"143"	"ECB_00020"	"ECB_00020-1"	19665	20	28	31	27	44	48	178	0.0072992700729927	"C"	0.0135819489313459	0.0138471510522376	0.0140577941391642	0.0027211085112111	0.00260954494853771	0.00250729031406253	0.0154658338218921	0.0130667721924875	0.0112126018244227	20.6761899824305	17.1499579728797	14.799068750231
"149"	"ECB_00021"	"ECB_00021-1"	20641	8	25	28	18	22	11	104	0.00960698689956332	"C"	-0.0362583621360632	-0.0302432890147825	-0.0248900840836227	0.0112492370175746	0.0110356593858631	0.0105254235971716	0.0484665660933691	0.071308050814375	0.0989723690926912	162.854007504474	591.453629557657	1054.7322593612
"151"	"ECB_00021"	"ECB_00021-2"	21129	5	16	9	4	5	7	41	0.435807860262009	"C"	-0.0416471098766527	-0.0471697582015191	-0.0498163039217958	0.0189033923183069	0.0158374238350582	0.0141090837027745	0.114832921809149	0.0586733458785001	0.0386171837180878	1124.93746564419	63.2835751660964	162.545998604196
"155"	"IR20"	"IR20-1"	21800	4	5	14	4	4	0	27	0.0556844547563805	"F"	-0.0349671978455762	-0.041936436321536	-0.0411149660460111	0.0440640124311304	0.0627188276654211	0.0796043686675811	0.510648069969872	0.572565739700557	0.656948005926092	178.640613780165	28.2344674481305	45.9315058669895
"165"	"IR21"	"IR21-3"	23204	3	11	3	3	2	2	21	0.673611111111111	"F"	-0.0653354233554447	-0.0805934822166329	-0.0895639514793534	0.0193366661430121	0.0190417271508554	0.0190422258101029	0.0431283950031373	0.02413445610063	0.0181847725609535	470.90505319516	66991.7528019247	33064.5094789959
"167"	"ECB_00025"	"ECB_00025-1"	24114	4	8	1	7	4	4	24	0.171428571428571	"C"	-0.00791453428718856	-0.0288961931646308	-0.0254232462884948	0.0468810110253658	0.0277869829969161	0.0177875617194257	0.876677594376485	0.374823311881393	0.248264498630895	149533.78223631	14.8197341913096	1078.62886121155
"171"	"IR23"	"IR23-2"	24580	10	15	16	12	13	23	79	0.363825363825364	"F"	0.00182752885186291	0.00468229300723774	0.00681359431955607	0.0113111678667588	0.0102777069722772	0.00905690124276032	0.881913758660698	0.679646441380778	0.506511738345767	94.3955980078814	94.7904239857633	158.524778701176
"173"	"IR23"	"IR23-3"	24744	4	15	6	16	17	3	57	0.704781704781705	"F"	-0.0406880002961491	-0.0114569180483472	-8.02728444128815e-05	0.0392242505288664	0.0328683473782173	0.0205288586732316	0.375857646623674	0.750440020854938	0.997125569165955	1853.54075063981	68.8186782558896	36042.7300842939
"175"	"yaaY"	"yaaY-1"	25269	3	5	5	2	1	3	16	0.073394495412844	"F"	-0.0475163722079954	-0.0390867510399714	-0.0331447824393821	0.0292829205739983	0.0198677836090365	0.0147107402910148	0.20311686995799	0.143818632576177	0.109623037796268	340.849756420891	67.8927414786836	23.3895763452544
"177"	"yaaY"	"yaaY-3"	25437	2	3	1	5	3	2	14	0.844036697247706	"F"	-0.00358448763605031	-0.00845467970763601	-0.00324774202747503	0.0356850440777886	0.0363459851899852	0.0364546266225729	0.926325291137102	0.831025680781534	0.93462472826358	74.7226009813191	35.4985642854156	209.862868367613
"181"	"rihC"	"rihC-1"	31478	3	4	7	2	5	2	20	0.12363238512035	"F"	-0.0338447553595914	-0.0291173032312744	-0.0232322870126977	0.0237835534767893	0.0262576640118033	0.0269779118730298	0.249893436950459	0.348373946637712	0.452479217882823	5.2385217637361	12.0471808880109	44.327812869106
"183"	"rihC"	"rihC-2"	31718	12	49	24	50	34	57	214	0.386214442013129	"F"	0.00188050966210152	-0.000439036749818601	-0.00148909404425459	0.0207101084516858	0.0177681509237318	0.0144702390049857	0.933373314637077	0.981838604562491	0.924529727102585	6.34518583477711	4.01545571090981	2.93778965698565
"185"	"rihC"	"rihC-3"	31977	8	30	23	40	23	35	151	0.669584245076586	"F"	-0.00327413643918864	-0.00209201787750712	-0.000959669810471125	0.0173833090038435	0.018352310363443	0.0190248514299938	0.86262337996403	0.916444866358557	0.962940069586317	20.46413188615	158.354849860492	12.3989773210689
"199"	"carB"	"carB-2"	36511	2	14	1	1	0	0	16	0.503880782365725	"F"	-0.190822488875967	-0.225214435825691	-0.22468304806714	0.121181219546943	0.0853100965453089	0.0777835473053276	0.360194000528196	0.230515953684042	0.212171787386529	10	294.240141985434	5022.31717524123
"201"	"carB"	"carB-3"	37039	5	20	1	0	0	4	25	0.667805029493946	"F"	-0.0378269541256409	-0.0709988028739048	-0.0694909945906179	0.103074960253247	0.0552918616915168	0.0286951123426693	0.776084728821113	0.421227232383568	0.249303743589529	39.9999999999996	1217.35156811014	110826.459225168
"207"	"ESCRE0039"	"ESCRE0039-2"	38236	5	22	44	16	29	28	139	0.441340782122905	"C"	-0.00692970999489445	-0.0123810736242897	-0.0179561184660579	0.0176489092047144	0.0195340870005633	0.0204828820170107	0.720818966544647	0.571223499735982	0.445215389027335	470.214355177913	1336.35280396213	17170.7667194693
"209"	"ESCRE0039"	"ESCRE0039-3"	38279	3	8	10	5	5	10	38	0.681564245810056	"C"	-0.0116301486966555	-0.00844190791966883	-0.00615352642467211	0.0176537846394561	0.015439485045671	0.0131264806289419	0.557079656898659	0.622578950368837	0.671184046232865	279381.311119417	119.112542071434	44.4238408535965
"215"	"caiF"	"caiF-2"	38509	7	24	29	31	41	37	162	0.349367088607595	"F"	0.0103279496963711	0.00973340323204515	0.00902835157424589	0.00574151862787419	0.00604893341206197	0.0063459482288553	0.169880823064512	0.20596514344977	0.24998161146411	1202.80563484145	3542.53803974493	199.202846900535
"217"	"caiF"	"caiF-3"	38648	5	19	15	18	10	13	75	0.70126582278481	"F"	-0.0254411681916087	-0.022487856600541	-0.0179566525796522	0.014148723322501	0.0143085072178036	0.0145124754976665	0.169998917238506	0.214073777184873	0.303985875675606	47.9740132469866	2189.8625217848	13.1380891413834
"225"	"caiE"	"caiE-3"	39376	9	71	77	72	52	82	354	0.679661016949153	"C"	-0.00948715957951782	-0.00730461374411445	-0.00550128003083555	0.012027886884109	0.010574286429935	0.00918160069659416	0.487837352454078	0.539347999991476	0.591291559950359	33.7672080533719	29.7070402646652	19.3198458674207
"227"	"caiD"	"caiD-1"	39572	9	10	11	16	20	29	86	0.00111982082866741	"C"	0.0331347960540955	0.0329318345177022	0.0322895972365613	0.00644539271576282	0.00659317170042391	0.00682853333448995	0.0142612765626693	0.0154360663042956	0.0179231933379746	2.58881422214325	24.4459978346074	2465.98938139235
"229"	"caiD"	"caiD-2"	40002	3	2	9	0	1	2	14	0.482642777155655	"C"	-0.0409860595366043	-0.053111487667329	-0.0498759713031068	0.0498774686031231	0.0644721976444649	0.0741094204425031	0.497599907114969	0.496661948610116	0.570290527065629	6.68676257156866	50.3945522367722	918.332476750075
"231"	"caiD"	"caiD-3"	40203	10	30	37	6	32	27	132	0.707726763717805	"C"	-0.0132714088340504	-0.0142725852238304	-0.0135290033217979	0.0361343344028676	0.0204604283678487	0.0121997445746187	0.737790014164712	0.535648092220139	0.348355058758698	6.66605495647961	45.8986191897783	75.6906166132635
"233"	"caiC"	"caiC-1"	40482	16	38	39	26	48	29	180	0.0108418367346939	"C"	-0.0129258001122074	-0.0103915815550683	-0.00761393007820103	0.00968001711514734	0.00991703771451587	0.00975762566702755	0.274053439016315	0.371685333638088	0.492118148694346	52.7015125978426	57.9856533337	120.285656556741
"235"	"caiC"	"caiC-2"	41063	23	69	80	72	116	92	429	0.381377551020408	"C"	0.0063381478041761	0.00675541393985797	0.00722196806163295	0.00583295823271512	0.00624904390608939	0.00666641789011974	0.356716600444577	0.358834078895184	0.357957935183933	22071.67517446	4464.6362465661	649.612029825521
"237"	"caiC"	"caiC-3"	41522	25	81	104	77	103	95	460	0.674107142857143	"C"	-0.00326070744156337	-0.00370755483997926	-0.00419884671181662	0.00509014468486449	0.00537514967580423	0.00564643683194608	0.567360716434853	0.53991281331201	0.511045340282998	1231.0157869113	420.22549841103	228.465281033302
"239"	"IR38"	"IR38"	42048	2	0	2	2	2	2	8	0.245614035087719	"F"	-0.0115808438447373	-0.0116342508608785	-0.0115796397977969	0.00789027969261958	0.00844634183568441	0.00905082738435814	0.279885394651165	0.302270651250357	0.329122809587881	12364.5791800707	126.211172599542	38.249201161777
"241"	"caiB#1"	"caiB#1-1"	42093	9	34	22	28	31	44	159	0.00113122171945701	"C"	0.0050087281255721	0.00419762860387768	0.00366148473614428	0.0114325031944813	0.0103058082274118	0.00912575669003052	0.690932333833802	0.711102854295362	0.715123565381536	162.97255073193	911.227066630889	45890.2102636331
"243"	"caiB#1"	"caiB#1-2"	42388	18	95	102	74	130	148	549	0.334841628959276	"C"	0.00908210695914686	0.00959162426719152	0.0099535783574279	0.00642545624723381	0.00579192471494684	0.00520964671900171	0.252415762151095	0.196291556164272	0.152035424497211	108.998314884913	1481.86994833325	1100.67171109081
"245"	"caiB#1"	"caiB#1-3"	42683	15	125	52	124	110	136	547	0.668552036199095	"C"	0.00590152250060316	-0.000408517638102023	-0.00344956388806623	0.0215286152099929	0.017041141672591	0.0129944949244203	0.801780477759376	0.982379989594762	0.807849206152362	61.9978578403933	22.8749884392793	18.9349684861572
"247"	"caiB#1"	"caiB#2-1"	42890	10	44	9	36	47	28	164	0.902714932126697	"C"	0.00335832827176334	-0.0106848134637853	-0.0123195064279092	0.0369785981902289	0.0232362561620963	0.0134326188912296	0.933361160805969	0.676912871367758	0.426705204058577	22.1953287002215	23.1379199467007	14.2609618666086
"249"	"caiB#2"	"caiB#2-2"	43054	2	3	0	3	2	2	10	1.08823529411765	"C"	-0.025767684911831	-0.0231438698424578	-0.0185719266963277	0.0142364607409061	0.0156496393901065	0.0168419208602894	0.212011115403078	0.277269512777675	0.385095223844176	167.060460653867	38.1318300054045	50.9262204165825
"253"	"IR39"	"IR39-1"	43309	6	18	11	19	13	12	73	0	"F"	-0.017605835741668	-0.0171217720353929	-0.0138919742376878	0.0158908963717853	0.0175867685679346	0.0187071080215508	0.348739222123893	0.402080284507149	0.51158204198556	13.2563788338415	154.976567821243	14.6261548450226
"263"	"caiA"	"caiA-3"	44252	5	19	14	18	27	11	89	0.713660245183888	"C"	-0.0144816221934345	-0.00582751305245524	0.00168859176702272	0.0183537292291748	0.0181731536451263	0.0158564055015731	0.487703611643587	0.769502191300699	0.921913265103573	221.947328108639	15929.8019890775	99.4295203924972
"265"	"caiT"	"caiT-1"	44639	21	73	71	71	68	70	353	0.0191545574636724	"C"	-0.00982758848994038	-0.00937828198598556	-0.00876574010609829	0.00537339112503414	0.00570916850804678	0.00605849591237373	0.164844520899152	0.198993481567354	0.243736175480486	37.4751101910888	20.3748217434133	21.4047304577609
"267"	"caiT"	"caiT-2"	45128	26	138	126	156	242	192	854	0.342140026420079	"C"	0.0118501799907538	0.0119404500221336	0.0119262597645751	0.00821561310949632	0.00855819516982935	0.0089567274908844	0.24487476286721	0.25729989138667	0.275144664648887	25.3202526600099	153.740810255093	738.60178090308
"269"	"caiT"	"caiT-3"	45651	27	123	122	135	148	138	666	0.687582562747688	"C"	-0.00154278456069746	-0.00140611846112172	-0.00124342968158269	0.00560849184540455	0.00608122856645977	0.00656819326098568	0.801112081548205	0.832014527248956	0.86193320653535	22983.5570245455	261.662923406838	65.3361633016915
"275"	"fixA"	"fixA-1"	46620	6	17	23	13	15	17	85	0.0285714285714286	"F"	-0.014348207783686	-0.0152158577074186	-0.0158775302290594	0.00918501897341146	0.0100566767742511	0.0110602735611215	0.216188254529643	0.227484007347568	0.246637800796564	19.8725475467445	22.8022000781473	30.4378364860573
"279"	"fixA"	"fixA-3"	47146	3	5	0	5	6	1	17	0.711688311688312	"F"	-0.0544276741246884	-0.0169985754231825	-0.00211929316566597	0.0422902482652804	0.0309124164605841	0.0151874494350641	0.326939534291391	0.637597930005519	0.901805476778678	49.2497268747283	54.9946345755785	33258.7150220064
"283"	"fixB"	"fixB-1"	47384	6	28	10	17	31	13	99	0.00106269925611052	"F"	-0.0139819171808255	-0.0145030211174457	-0.0118187164022067	0.0255950805086604	0.0223443956771029	0.0175022254786727	0.622883145567601	0.562555024499072	0.547893107442038	115.537552126355	540.994289014098	110.046739643355
"285"	"fixB"	"fixB-2"	47731	4	9	7	4	7	1	28	0.369819341126461	"F"	-0.0740575847860201	-0.0392932626851898	-0.0283543043839648	0.0293743811589996	0.020985012447543	0.0120857760140279	0.0860888667730463	0.157870946860319	0.100662824426825	39649.9613926738	5155.07139592478	198.77927926523
"287"	"fixB"	"fixB-3"	48044	8	27	19	21	29	28	124	0.702444208289054	"F"	-0.000455129312039834	-0.00173861400177787	-0.00279970332766824	0.00751576891636154	0.00693597691252725	0.00630737396852967	0.955520774872376	0.81825943044969	0.687194863311822	4666.6659586735	7323.29195544418	1030.76073236151
"293"	"fixC"	"fixC-2"	48805	7	34	21	28	24	25	132	0.334370139968896	"F"	-0.0151608983432372	-0.0165488674424826	-0.0170471111984179	0.0109828369022944	0.010747090832963	0.0103222315947952	0.261332158176359	0.221234158628311	0.197204660478945	16.1581870486566	67.6495007814423	1997.7725128708
"295"	"fixC"	"fixC-3"	49264	13	80	95	70	81	142	468	0.691290824261275	"F"	0.00695895304758415	0.00970365098486253	0.0117520050264295	0.010813323415909	0.0101166013136749	0.00916735291550894	0.565678081454528	0.408227524406171	0.289953951463232	88.8292074576281	115.112726786351	202.953725509815
"299"	"IR44"	"IR44"	49957	6	23	44	16	34	31	148	0.2	"F"	-0.00280971476487748	-0.00733497027108418	-0.0121673564288028	0.0177612916624715	0.0184046847770404	0.0182831191099974	0.884353269102083	0.716904014015239	0.553326998610307	314.908300878252	415.923827627167	14045.0791211124
"301"	"yaaU"	"yaaU-1"	50043	16	62	67	68	67	71	335	0.0308039068369647	"F"	-0.00383420840039901	-0.00364000063680771	-0.00337409611052827	0.00583308903405576	0.00624984805020313	0.00668047139334046	0.557904999722258	0.601171319865023	0.648278168449442	409.696644173596	114834.160016206	486.12552036763
"303"	"yaaU"	"yaaU-2"	50455	16	22	23	38	57	66	206	0.340345604808415	"F"	0.0388170857322221	0.0366820734957486	0.0334073367146389	0.00770843570831068	0.00757793680721101	0.00752513179008981	0.0150952808930774	0.0168174488163038	0.0212493754254546	17.2962957983427	3248.42367286336	42.7709138492586
"305"	"yaaU"	"yaaU-3"	50994	24	58	82	101	101	104	446	0.745304282494365	"F"	0.0128008004138411	0.0104034228568908	0.0074240199150741	0.0106042381452927	0.011896639027449	0.0130950068195753	0.313875126814899	0.446220806475652	0.610405140249928	62.842297516255	1802.06289829021	45.3292071793648
"307"	"IR45"	"IR45-2"	51377	6	33	30	14	31	21	129	0.405660377358491	"F"	-0.0210271062601329	-0.0208321454829542	-0.0196417034698189	0.013457974328665	0.0115560203284316	0.00980856243403125	0.216122154492945	0.169220303969131	0.138988116904054	158.462213809939	24.9528111166441	102.743971746779
"311"	"kefF"	"kefF-1"	51442	8	15	26	12	18	16	87	0.00188679245283019	"F"	-0.0115065406617014	-0.0147291462203747	-0.0180674842536443	0.0132177626533696	0.015326063360902	0.017179128037374	0.448067100911546	0.407422621438297	0.370167656829994	452.367961868712	16731.1029933845	468.130551289392
"313"	"kefF"	"kefF-2"	51642	4	14	26	7	9	16	72	0.379245283018868	"F"	-0.0198625529191682	-0.0217470066526846	-0.0220367030849385	0.024954221264242	0.0250923220031733	0.0248745006126374	0.484220016449986	0.449877113540826	0.440913092245604	6.88812795118296	15.7687602336556	82.8589034846786
"315"	"kefF"	"kefF-3"	51823	9	33	27	25	42	63	190	0.720754716981132	"F"	0.0182011285533097	0.0201021921274683	0.0214668155998621	0.0105323697192058	0.00986839330711345	0.00922800733153019	0.182415375571265	0.134430705277694	0.102496077995654	43.6079190662816	34.4783681688985	67.3901359572149
"317"	"kefF"	"kefC-1"	51969	19	91	81	76	106	106	460	0.99622641509434	"F"	0.000727270987189753	0.000543107370439123	0.000369005922222365	0.00299391729374863	0.00291616523930443	0.0028343344058714	0.823731922038386	0.864138212651536	0.904654295483368	103.366996608482	96.6121886105502	92.3308513708017
