"yaaH-2"	10040	10153	"C"
"yaaH-3"	10154	10266	"C"
"yaaH-4"	10267	10380	"C"
"yaaH-5"	10381	10492	"C"
"IR10-1"	10493	10523	"F"
"IR10-2"	10524	10552	"F"
"IR10-3"	10553	10582	"F"
"IR10-4"	10583	10611	"F"
"IR10-5"	10612	10640	"F"
"htpY-1"	10641	10784	"C"
"htpY-2"	10785	10927	"C"
"htpY-3"	10928	11069	"C"
"htpY-4"	11070	11212	"C"
"htpY-5"	11213	11354	"C"
"IR11"	11355	11379	"F"
"yaaI-1"	11380	11461	"C"
"yaaI-2"	11462	11542	"C"
"yaaI-3"	11543	11623	"C"
"yaaI-4"	11624	11704	"C"
"yaaI-5"	11705	11784	"C"
"IR12-1"	11785	11860	"F"
"IR12-2"	11861	11935	"F"
"IR12-3"	11936	12011	"F"
"IR12-4"	12012	12086	"F"
"IR12-5"	12087	12160	"F"
"dnaK-1"	12161	12544	"F"
"dnaK-2"	12545	12928	"F"
"dnaK-3"	12929	13311	"F"
"dnaK-4"	13312	13695	"F"
"dnaK-5"	13696	14077	"F"
"IR13"	14078	14165	"F"
"dnaJ-1"	14166	14392	"F"
"dnaJ-2"	14393	14618	"F"
"dnaJ-3"	14619	14845	"F"
"dnaJ-4"	14846	15071	"F"
"dnaJ-5"	15072	15296	"F"
"IR14-1"	15297	15326	"F"
"IR14-2"	15327	15355	"F"
"IR14-3"	15356	15385	"F"
"IR14-4"	15386	15414	"F"
"IR14-5"	15415	15442	"F"
"insL#1-1"	15443	15666	"F"
"insL#1-2"	15667	15888	"F"
"insL#1-3"	15889	16111	"F"
"insL#1-4"	16112	16333	"F"
"insL#1-5"	16334	16555	"F"
"ESCRE0017-1"	16530	16568	"F"
"ESCRE0017-2"	16569	16606	"F"
"ESCRE0017-3"	16607	16643	"F"
"ESCRE0017-4"	16644	16681	"F"
"ESCRE0017-5"	16682	16718	"F"
"IR15"	16719	16748	"F"
"hokC-1"	16749	16780	"C"
"hokC-2"	16781	16810	"C"
"hokC-3"	16811	16841	"C"
"hokC-4"	16842	16871	"C"
"hokC-5"	16872	16901	"C"
"mokC-1"	16749	16791	"C"
"mokC-2"	16792	16833	"C"
"mokC-3"	16834	16875	"C"
"mokC-4"	16876	16917	"C"
"mokC-5"	16918	16958	"C"
"IR16-1"	16959	17065	"F"
"IR16-2"	17066	17171	"F"
"IR16-3"	17172	17276	"F"
"IR16-4"	17277	17382	"F"
"IR16-5"	17383	17487	"F"
"nhaA-1"	17488	17721	"F"
"nhaA-2"	17722	17955	"F"
"nhaA-3"	17956	18188	"F"
"nhaA-4"	18189	18422	"F"
"nhaA-5"	18423	18654	"F"
"IR17"	18655	18713	"F"
"nhaR-1"	18714	18895	"F"
"nhaR-2"	18896	19076	"F"
"nhaR-3"	19077	19258	"F"
"nhaR-4"	19259	19439	"F"
"nhaR-5"	19440	19619	"F"
"IR18"	19620	19657	"F"
"ECB_00020-1"	19658	19850	"C"
"ECB_00020-2"	19851	20042	"C"
"ECB_00020-3"	20043	20234	"C"
"ECB_00020-4"	20235	20426	"C"
"ECB_00020-5"	20427	20617	"C"
"IR19"	20618	20629	"F"
"ECB_00021-1"	20630	20859	"C"
"ECB_00021-2"	20860	21088	"C"
"ECB_00021-3"	21089	21318	"C"
"ECB_00021-4"	21319	21547	"C"
"ECB_00021-5"	21548	21775	"C"
"IR20-1"	21776	21862	"F"
"IR20-2"	21863	21949	"F"
"IR20-3"	21950	22035	"F"
"IR20-4"	22036	22122	"F"
"IR20-5"	22123	22207	"F"
"ECB_00022-1"	22208	22349	"C"
"ECB_00022-2"	22350	22490	"C"
"ECB_00022-3"	22491	22631	"C"
"ECB_00022-4"	22632	22772	"C"
"ECB_00022-5"	22773	22912	"C"
"IR21-1"	22913	23000	"F"
"IR21-2"	23001	23086	"F"
"IR21-3"	23087	23173	"F"
"IR21-4"	23174	23259	"F"
"IR21-5"	23260	23345	"F"
"insA#1-1"	23346	23401	"F"
"insA#1-2"	23402	23456	"F"
"insA#1-3"	23457	23512	"F"
"insA#1-4"	23513	23567	"F"
"insA#1-5"	23568	23621	"F"
"insB#1-1"	23540	23641	"F"
"insB#1-2"	23642	23742	"F"
"insB#1-3"	23743	23842	"F"
"insB#1-4"	23843	23943	"F"
"insB#1-5"	23944	24043	"F"
"IR22"	24044	24053	"F"
"ECB_00025-1"	24054	24124	"C"
"ECB_00025-2"	24125	24194	"C"
"ECB_00025-3"	24195	24265	"C"
"ECB_00025-4"	24266	24335	"C"
"ECB_00025-5"	24336	24404	"C"
"IR23-1"	24405	24501	"F"
"IR23-2"	24502	24598	"F"
"IR23-3"	24599	24694	"F"
"IR23-4"	24695	24791	"F"
"IR23-5"	24792	24886	"F"
"rpsT-1"	24887	24940	"C"
"rpsT-2"	24941	24993	"C"
"rpsT-3"	24994	25045	"C"
"rpsT-4"	25046	25098	"C"
"rpsT-5"	25099	25150	"C"
"IR24-1"	25151	25171	"F"
"IR24-2"	25172	25192	"F"
"IR24-3"	25193	25212	"F"
"IR24-4"	25213	25233	"F"
"IR24-5"	25234	25252	"F"
"yaaY-1"	25253	25297	"F"
"yaaY-2"	25298	25341	"F"
"yaaY-3"	25342	25384	"F"
"yaaY-4"	25385	25428	"F"
"yaaY-5"	25429	25471	"F"
"IR25"	25472	25478	"F"
"ribF-1"	25479	25667	"F"
"ribF-2"	25668	25856	"F"
"ribF-3"	25857	26044	"F"
"ribF-4"	26045	26233	"F"
"ribF-5"	26234	26420	"F"
"IR26"	26421	26462	"F"
"ileS-1"	26463	27026	"F"
"ileS-2"	27027	27590	"F"
"ileS-3"	27591	28153	"F"
"ileS-4"	28154	28717	"F"
"ileS-5"	28718	29279	"F"
"lspA-1"	29279	29378	"F"
"lspA-2"	29379	29477	"F"
"lspA-3"	29478	29576	"F"
"lspA-4"	29577	29675	"F"
"lspA-5"	29676	29773	"F"
"IR27-1"	29774	29799	"F"
"IR27-2"	29800	29824	"F"
"IR27-3"	29825	29848	"F"
"IR27-4"	29849	29873	"F"
"IR27-5"	29874	29897	"F"
"fkpB-1"	29898	29988	"F"
"fkpB-2"	29989	30078	"F"
"fkpB-3"	30079	30168	"F"
"fkpB-4"	30169	30258	"F"
"fkpB-5"	30259	30347	"F"
"IR28"	30348	30348	"F"
"ispH-1"	30349	30539	"F"
"ispH-2"	30540	30729	"F"
"ispH-3"	30730	30920	"F"
"ispH-4"	30921	31110	"F"
"ispH-5"	31111	31299	"F"
"IR29"	31300	31364	"F"
"rihC-1"	31365	31548	"F"
"rihC-2"	31549	31731	"F"
"rihC-3"	31732	31914	"F"
"rihC-4"	31915	32097	"F"
"rihC-5"	32098	32279	"F"
"IR30-1"	32280	32313	"F"
"IR30-2"	32314	32346	"F"
"IR30-3"	32347	32380	"F"
"IR30-4"	32381	32413	"F"
"IR30-5"	32414	32445	"F"
"dapB-1"	32446	32610	"F"
"dapB-2"	32611	32775	"F"
"dapB-3"	32776	32939	"F"
"dapB-4"	32940	33104	"F"
"dapB-5"	33105	33267	"F"
"IR31"	33268	33308	"F"
"ESCRE0036-1"	33309	33343	"C"
"ESCRE0036-2"	33344	33376	"C"
"ESCRE0036-3"	33377	33410	"C"
"ESCRE0036-4"	33411	33443	"C"
"ESCRE0036-5"	33444	33476	"C"
"IR32-1"	33477	33526	"F"
"IR32-2"	33527	33575	"F"
"IR32-3"	33576	33624	"F"
"IR32-4"	33625	33673	"F"
"IR32-5"	33674	33721	"F"
"carA-1"	33722	33952	"F"
"carA-2"	33953	34182	"F"
"carA-3"	34183	34411	"F"
"carA-4"	34412	34641	"F"
"carA-5"	34642	34870	"F"
"IR33"	34871	34887	"F"
"carB-1"	34888	35532	"F"
"carB-2"	35533	36177	"F"
"carB-3"	36178	36821	"F"
"carB-4"	36822	37466	"F"
"carB-5"	37467	38109	"F"
"IR34"	38110	38156	"F"
"ESCRE0039-1"	38157	38193	"C"
"ESCRE0039-2"	38194	38229	"C"
"ESCRE0039-3"	38230	38265	"C"
"ESCRE0039-4"	38266	38301	"C"
"ESCRE0039-5"	38302	38336	"C"
"IR35"	38337	38370	"F"
"caiF-1"	38371	38450	"F"
"caiF-2"	38451	38529	"F"
"caiF-3"	38530	38609	"F"
"caiF-4"	38610	38688	"F"
"caiF-5"	38689	38766	"F"
"IR36-1"	38767	38809	"F"
"IR36-2"	38810	38850	"F"
"IR36-3"	38851	38892	"F"
"IR36-4"	38893	38933	"F"
"IR36-5"	38934	38974	"F"
"caiE-1"	38975	39093	"C"
"caiE-2"	39094	39211	"C"
"caiE-3"	39212	39330	"C"
"caiE-4"	39331	39448	"C"
"caiE-5"	39449	39565	"C"
"IR37"	39566	39570	"F"
"caiD-1"	39571	39750	"C"
"caiD-2"	39751	39929	"C"
"caiD-3"	39930	40107	"C"
"caiD-4"	40108	40286	"C"
"caiD-5"	40287	40464	"C"
"caiC-1"	40465	40779	"C"
"caiC-2"	40780	41093	"C"
"caiC-3"	41094	41406	"C"
"caiC-4"	41407	41720	"C"
"caiC-5"	41721	42033	"C"
"IR38"	42034	42091	"F"
"caiB#1-1"	42092	42269	"C"
"caiB#1-2"	42270	42446	"C"
"caiB#1-3"	42447	42623	"C"
"caiB#1-4"	42624	42800	"C"
"caiB#1-5"	42801	42976	"C"
"caiB#2-1"	42889	42973	"C"
"caiB#2-2"	42974	43057	"C"
"caiB#2-3"	43058	43141	"C"
"caiB#2-4"	43142	43225	"C"
"caiB#2-5"	43226	43308	"C"
"IR39-1"	43309	43335	"F"
"IR39-2"	43336	43360	"F"
"IR39-3"	43361	43386	"F"
"IR39-4"	43387	43411	"F"
"IR39-5"	43412	43436	"F"
"caiA-1"	43437	43666	"C"
"caiA-2"	43667	43894	"C"
"caiA-3"	43895	44123	"C"
"caiA-4"	44124	44351	"C"
"caiA-5"	44352	44579	"C"
"IR40"	44580	44609	"F"
"caiT-1"	44610	44913	"C"
"caiT-2"	44914	45216	"C"
"caiT-3"	45217	45519	"C"
"caiT-4"	45520	45822	"C"
"caiT-5"	45823	46124	"C"
"IR41-1"	46125	46220	"F"
"IR41-2"	46221	46314	"F"
"IR41-3"	46315	46409	"F"
"IR41-4"	46410	46503	"F"
"IR41-5"	46504	46597	"F"
"fixA-1"	46598	46752	"F"
"fixA-2"	46753	46906	"F"
"fixA-3"	46907	47061	"F"
"fixA-4"	47062	47215	"F"
"fixA-5"	47216	47368	"F"
"IR42"	47369	47382	"F"
"fixB-1"	47383	47571	"F"
"fixB-2"	47572	47760	"F"
"fixB-3"	47761	47948	"F"
"fixB-4"	47949	48137	"F"
"fixB-5"	48138	48324	"F"
"IR43"	48325	48374	"F"
"fixC-1"	48375	48632	"F"
"fixC-2"	48633	48890	"F"
"fixC-3"	48891	49147	"F"
"fixC-4"	49148	49405	"F"
"fixC-5"	49406	49661	"F"
"fixX-1"	49658	49716	"F"
"fixX-2"	49717	49773	"F"
"fixX-3"	49774	49831	"F"
"fixX-4"	49832	49888	"F"
"fixX-5"	49889	49945	"F"
"IR44"	49946	50001	"F"
"yaaU-1"	50002	50268	"F"
"yaaU-2"	50269	50535	"F"
"yaaU-3"	50536	50801	"F"
"yaaU-4"	50802	51068	"F"
"yaaU-5"	51069	51333	"F"
"IR45-1"	51334	51355	"F"
"IR45-2"	51356	51377	"F"
"IR45-3"	51378	51398	"F"
"IR45-4"	51399	51420	"F"
"IR45-5"	51421	51440	"F"
"kefF-1"	51441	51547	"F"
"kefF-2"	51548	51653	"F"
"kefF-3"	51654	51760	"F"
"kefF-4"	51761	51866	"F"
"kefF-5"	51867	51971	"F"
"kefC-1"	51964	52337	"F"
"kefC-2"	52338	52709	"F"
"kefC-3"	52710	53082	"F"
"kefC-4"	53083	53454	"F"
"kefC-5"	53455	53826	"F"
"IR46-1"	53827	53865	"F"
"IR46-2"	53866	53903	"F"
"IR46-3"	53904	53942	"F"
"IR46-4"	53943	53980	"F"
"IR46-5"	53981	54017	"F"
"folA-1"	54018	54114	"F"
"folA-2"	54115	54210	"F"
"folA-3"	54211	54306	"F"
"folA-4"	54307	54402	"F"
"folA-5"	54403	54497	"F"
"IR47"	54498	54574	"F"
"apaH-1"	54575	54744	"C"
"apaH-2"	54745	54912	"C"
"apaH-3"	54913	55081	"C"
"apaH-4"	55082	55249	"C"
"apaH-5"	55250	55417	"C"
"IR48"	55418	55423	"F"
"apaG-1"	55424	55500	"C"
"apaG-2"	55501	55575	"C"
"apaG-3"	55576	55651	"C"
"apaG-4"	55652	55726	"C"
"apaG-5"	55727	55801	"C"
"IR49"	55802	55803	"F"
"ksgA-1"	55804	55968	"C"
"ksgA-2"	55969	56133	"C"
"ksgA-3"	56134	56297	"C"
"ksgA-4"	56298	56462	"C"
"ksgA-5"	56463	56625	"C"
"pdxA-1"	56622	56820	"C"
"pdxA-2"	56821	57018	"C"
"pdxA-3"	57019	57216	"C"
"pdxA-4"	57217	57414	"C"
"pdxA-5"	57415	57611	"C"
"surA-1"	57611	57868	"C"
"surA-2"	57869	58126	"C"
"surA-3"	58127	58383	"C"
"surA-4"	58384	58641	"C"
"surA-5"	58642	58897	"C"
"IR50"	58898	58949	"F"
"imp-1"	58950	59421	"C"
"imp-2"	59422	59892	"C"
"imp-3"	59893	60363	"C"
"imp-4"	60364	60834	"C"
"imp-5"	60835	61304	"C"
"IR51-1"	61305	61356	"F"
"IR51-2"	61357	61407	"F"
"IR51-3"	61408	61457	"F"
"IR51-4"	61458	61508	"F"
"IR51-5"	61509	61558	"F"
"djlA-1"	61559	61722	"F"
"djlA-2"	61723	61885	"F"
"djlA-3"	61886	62049	"F"
"djlA-4"	62050	62212	"F"
"djlA-5"	62213	62374	"F"
"IR52-1"	62375	62398	"F"
"IR52-2"	62399	62421	"F"
"IR52-3"	62422	62445	"F"
"IR52-4"	62446	62468	"F"
"IR52-5"	62469	62490	"F"
"rluA-1"	62491	62623	"C"
"rluA-2"	62624	62755	"C"
"rluA-3"	62756	62887	"C"
"rluA-4"	62888	63019	"C"
"rluA-5"	63020	63150	"C"
"IR53"	63151	63161	"F"
"hepA-1"	63162	63743	"C"
"hepA-2"	63744	64325	"C"
"hepA-3"	64326	64906	"C"
"hepA-4"	64907	65488	"C"
"hepA-5"	65489	66068	"C"
"IR54-1"	66069	66102	"F"
"IR54-2"	66103	66135	"F"
"IR54-3"	66136	66167	"F"
"IR54-4"	66168	66200	"F"
"IR54-5"	66201	66232	"F"
"polB-1"	66233	66703	"C"
"polB-2"	66704	67174	"C"
"polB-3"	67175	67644	"C"
"polB-4"	67645	68115	"C"
"polB-5"	68116	68584	"C"
"IR55"	68585	68658	"F"
"araD-1"	68659	68798	"C"
"araD-2"	68799	68937	"C"
"araD-3"	68938	69077	"C"
"araD-4"	69078	69216	"C"
"araD-5"	69217	69354	"C"
"IR56-1"	69355	69412	"F"
"IR56-2"	69413	69469	"F"
"IR56-3"	69470	69525	"F"
"IR56-4"	69526	69582	"F"
"IR56-5"	69583	69638	"F"
"araA-1"	69639	69940	"C"
"araA-2"	69941	70240	"C"
"araA-3"	70241	70541	"C"
"araA-4"	70542	70841	"C"
"araA-5"	70842	71141	"C"
"IR57"	71142	71151	"F"
"araB-1"	71152	71492	"C"
"araB-2"	71493	71832	"C"
"araB-3"	71833	72173	"C"
"araB-4"	72174	72513	"C"
"araB-5"	72514	72852	"C"
"IR58-1"	72853	72921	"F"
"IR58-2"	72922	72988	"F"
"IR58-3"	72989	73056	"F"
"IR58-4"	73057	73123	"F"
"IR58-5"	73124	73190	"F"
"araC-1"	73191	73367	"F"
"araC-2"	73368	73543	"F"
"araC-3"	73544	73718	"F"
"araC-4"	73719	73894	"F"
"araC-5"	73895	74069	"F"
"IR59"	74070	74154	"F"
"yabI-1"	74155	74308	"F"
"yabI-2"	74309	74461	"F"
"yabI-3"	74462	74614	"F"
"yabI-4"	74615	74767	"F"
"yabI-5"	74768	74919	"F"
"IR60-1"	74920	74943	"F"
"IR60-2"	74944	74965	"F"
"IR60-3"	74966	74988	"F"
"IR60-4"	74989	75010	"F"
"IR60-5"	75011	75032	"F"
"thiQ-1"	75033	75173	"C"
"thiQ-2"	75174	75313	"C"
"thiQ-3"	75314	75452	"C"
"thiQ-4"	75453	75592	"C"
"thiQ-5"	75593	75731	"C"
"thiP-1"	75715	76037	"C"
"thiP-2"	76038	76359	"C"
"thiP-3"	76360	76682	"C"
"thiP-4"	76683	77004	"C"
"thiP-5"	77005	77325	"C"
"tbpA-1"	77301	77498	"C"
"tbpA-2"	77499	77695	"C"
"tbpA-3"	77696	77891	"C"
"tbpA-4"	77892	78088	"C"
"tbpA-5"	78089	78284	"C"
"IR61"	78285	78314	"F"
"ECB_misc_RNA_30-1"	78315	78335	"C"
"ECB_misc_RNA_30-2"	78336	78355	"C"
"ECB_misc_RNA_30-3"	78356	78375	"C"
"ECB_misc_RNA_30-4"	78376	78395	"C"
"ECB_misc_RNA_30-5"	78396	78414	"C"
"IR62"	78415	78447	"F"
"sgrR-1"	78448	78779	"C"
"sgrR-2"	78780	79110	"C"
"sgrR-3"	79111	79442	"C"
"sgrR-4"	79443	79773	"C"
"sgrR-5"	79774	80103	"C"
"IR63"	80104	80191	"F"
"ESCRE0075-1"	80192	80218	"F"
"ESCRE0075-2"	80219	80245	"F"
"ESCRE0075-3"	80246	80271	"F"
"ESCRE0075-4"	80272	80298	"F"
"ESCRE0075-5"	80299	80323	"F"
"IR64-1"	80324	80344	"F"
"IR64-2"	80345	80364	"F"
"IR64-3"	80365	80385	"F"
"IR64-4"	80386	80405	"F"
"IR64-5"	80406	80424	"F"
"setA-1"	80425	80661	"F"
"setA-2"	80662	80897	"F"
"setA-3"	80898	81132	"F"
"setA-4"	81133	81368	"F"
"setA-5"	81369	81603	"F"
"IR65"	81604	81651	"F"
"leuD-1"	81652	81773	"C"
"leuD-2"	81774	81894	"C"
"leuD-3"	81895	82016	"C"
"leuD-4"	82017	82137	"C"
"leuD-5"	82138	82257	"C"
"IR66"	82258	82267	"F"
"leuC-1"	82268	82548	"C"
"leuC-2"	82549	82828	"C"
"leuC-3"	82829	83109	"C"
"leuC-4"	83110	83389	"C"
"leuC-5"	83390	83668	"C"
"IR67"	83669	83670	"F"
"leuB-1"	83671	83889	"C"
"leuB-2"	83890	84108	"C"
"leuB-3"	84109	84326	"C"
"leuB-4"	84327	84545	"C"
"leuB-5"	84546	84762	"C"
"leuA-1"	84762	85076	"C"
"leuA-2"	85077	85391	"C"
"leuA-3"	85392	85705	"C"
"leuA-4"	85706	86020	"C"
"leuA-5"	86021	86333	"C"
"IR68"	86334	86425	"F"
"leuL"	86426	86512	"C"
"IR69-1"	86513	86645	"F"
"IR69-2"	86646	86777	"F"
"IR69-3"	86778	86908	"F"
"IR69-4"	86909	87040	"F"
"IR69-5"	87041	87171	"F"
"leuO-1"	87172	87361	"F"
"leuO-2"	87362	87550	"F"
"leuO-3"	87551	87739	"F"
"leuO-4"	87740	87928	"F"
"leuO-5"	87929	88116	"F"
"IR70-1"	88117	88180	"F"
"IR70-2"	88181	88244	"F"
"IR70-3"	88245	88307	"F"
"IR70-4"	88308	88371	"F"
"IR70-5"	88372	88433	"F"
"ilvI-1"	88434	88779	"F"
"ilvI-2"	88780	89124	"F"
"ilvI-3"	89125	89469	"F"
"ilvI-4"	89470	89814	"F"
"ilvI-5"	89815	90158	"F"
"IR71"	90159	90160	"F"
"ilvH-1"	90161	90259	"F"
"ilvH-2"	90260	90358	"F"
"ilvH-3"	90359	90456	"F"
"ilvH-4"	90457	90555	"F"
"ilvH-5"	90556	90652	"F"
"IR72-1"	90653	90689	"F"
"IR72-2"	90690	90725	"F"
"IR72-3"	90726	90760	"F"
"IR72-4"	90761	90796	"F"
"IR72-5"	90797	90831	"F"
"fruR-1"	90832	91033	"F"
"fruR-2"	91034	91234	"F"
"fruR-3"	91235	91435	"F"
"fruR-4"	91436	91636	"F"
"fruR-5"	91637	91836	"F"
"IR73-1"	91837	91957	"F"
"IR73-2"	91958	92077	"F"
"IR73-3"	92078	92198	"F"
"IR73-4"	92199	92318	"F"
"IR73-5"	92319	92437	"F"
"mraZ-1"	92438	92530	"F"
"mraZ-2"	92531	92622	"F"
"mraZ-3"	92623	92713	"F"
"mraZ-4"	92714	92805	"F"
"mraZ-5"	92806	92896	"F"
"IR74"	92897	92897	"F"
"mraW-1"	92898	93086	"F"
"mraW-2"	93087	93275	"F"
"mraW-3"	93276	93463	"F"
"mraW-4"	93464	93652	"F"
"mraW-5"	93653	93839	"F"
"ftsL-1"	93836	93909	"F"
"ftsL-2"	93910	93982	"F"
"ftsL-3"	93983	94056	"F"
"ftsL-4"	94057	94129	"F"
"ftsL-5"	94130	94201	"F"
"IR75"	94202	94216	"F"
"ftsI-1"	94217	94570	"F"
"ftsI-2"	94571	94924	"F"
"ftsI-3"	94925	95277	"F"
"ftsI-4"	95278	95631	"F"
"ftsI-5"	95632	95983	"F"
"murE-1"	95970	96268	"F"
"murE-2"	96269	96565	"F"
"murE-3"	96566	96863	"F"
"murE-4"	96864	97160	"F"
"murE-5"	97161	97457	"F"
"murF-1"	97454	97726	"F"
"murF-2"	97727	97998	"F"
"murF-3"	97999	98269	"F"
"murF-4"	98270	98541	"F"
"murF-5"	98542	98812	"F"
"mraY-1"	98806	99023	"F"
"mraY-2"	99024	99239	"F"
"mraY-3"	99240	99456	"F"
"mraY-4"	99457	99672	"F"
"mraY-5"	99673	99888	"F"
"IR76"	99889	99890	"F"
"murD-1"	99891	100154	"F"
"murD-2"	100155	100418	"F"
"murD-3"	100419	100681	"F"
"murD-4"	100682	100945	"F"
"murD-5"	100946	101207	"F"
"ftsW-1"	101207	101456	"F"
"ftsW-2"	101457	101705	"F"
"ftsW-3"	101706	101954	"F"
"ftsW-4"	101955	102203	"F"
"ftsW-5"	102204	102451	"F"
"murG-1"	102448	102662	"F"
"murG-2"	102663	102875	"F"
"murG-3"	102876	103089	"F"
"murG-4"	103090	103302	"F"
"murG-5"	103303	103515	"F"
"IR77"	103516	103568	"F"
"murC-1"	103569	103864	"F"
"murC-2"	103865	104159	"F"
"murC-3"	104160	104455	"F"
"murC-4"	104456	104750	"F"
"murC-5"	104751	105044	"F"
"ddlB-1"	105037	105221	"F"
"ddlB-2"	105222	105405	"F"
"ddlB-3"	105406	105590	"F"
"ddlB-4"	105591	105774	"F"
"ddlB-5"	105775	105957	"F"
"IR78"	105958	105958	"F"
"ftsQ-1"	105959	106125	"F"
"ftsQ-2"	106126	106291	"F"
"ftsQ-3"	106292	106458	"F"
"ftsQ-4"	106459	106624	"F"
"ftsQ-5"	106625	106789	"F"
"ftsA-1"	106786	107039	"F"
"ftsA-2"	107040	107291	"F"
"ftsA-3"	107292	107544	"F"
"ftsA-4"	107545	107796	"F"
"ftsA-5"	107797	108048	"F"
"IR79"	108049	108108	"F"
"ftsZ-1"	108109	108339	"F"
"ftsZ-2"	108340	108570	"F"
"ftsZ-3"	108571	108800	"F"
"ftsZ-4"	108801	109031	"F"
"ftsZ-5"	109032	109260	"F"
"IR80-1"	109261	109281	"F"
"IR80-2"	109282	109301	"F"
"IR80-3"	109302	109321	"F"
"IR80-4"	109322	109341	"F"
"IR80-5"	109342	109360	"F"
"lpxC-1"	109361	109545	"F"
"lpxC-2"	109546	109728	"F"
"lpxC-3"	109729	109912	"F"
"lpxC-4"	109913	110095	"F"
"lpxC-5"	110096	110278	"F"
"IR81-1"	110279	110325	"F"
"IR81-2"	110326	110371	"F"
"IR81-3"	110372	110417	"F"
"IR81-4"	110418	110463	"F"
"IR81-5"	110464	110508	"F"
"secM-1"	110509	110612	"F"
"secM-2"	110613	110714	"F"
"secM-3"	110715	110817	"F"
"secM-4"	110818	110919	"F"
"secM-5"	110920	111021	"F"
"IR82"	111022	111082	"F"
"secA-1"	111083	111624	"F"
"secA-2"	111625	112165	"F"
"secA-3"	112166	112707	"F"
"secA-4"	112708	113248	"F"
"secA-5"	113249	113788	"F"
"IR83"	113789	113847	"F"
"mutT-1"	113848	113926	"F"
"mutT-2"	113927	114004	"F"
"mutT-3"	114005	114082	"F"
"mutT-4"	114083	114160	"F"
"mutT-5"	114161	114237	"F"
"IR84-1"	114238	114281	"F"
"IR84-2"	114282	114324	"F"
"IR84-3"	114325	114367	"F"
"IR84-4"	114368	114410	"F"
"IR84-5"	114411	114452	"F"
"yacG-1"	114453	114493	"C"
"yacG-2"	114494	114532	"C"
"yacG-3"	114533	114572	"C"
"yacG-4"	114573	114611	"C"
"yacG-5"	114612	114650	"C"
"IR85"	114651	114659	"F"
"yacF-1"	114660	114809	"C"
"yacF-2"	114810	114958	"C"
"yacF-3"	114959	115106	"C"
"yacF-4"	115107	115255	"C"
"yacF-5"	115256	115403	"C"
"coaE-1"	115403	115527	"C"
"coaE-2"	115528	115651	"C"
"coaE-3"	115652	115776	"C"
"coaE-4"	115777	115900	"C"
"coaE-5"	115901	116023	"C"
"IR86-1"	116024	116069	"F"
"IR86-2"	116070	116114	"F"
"IR86-3"	116115	116158	"F"
"IR86-4"	116159	116203	"F"
"IR86-5"	116204	116247	"F"
"guaC-1"	116248	116457	"F"
"guaC-2"	116458	116666	"F"
"guaC-3"	116667	116874	"F"
"guaC-4"	116875	117083	"F"
"guaC-5"	117084	117291	"F"
"IR87"	117292	117325	"F"
