"R"	"M"	"K"	"name"	"site"	"abn"	"block"	"bvalue"
"75"	0.0224777573511983	0.00802672587447722	-0.0295352955784847	"yfaZ"	2310477	2	39	0.020387686791167
"76"	0.020387686791167	-0.035050660620679	NA	"IR1855"	2310903	2	39	0.020387686791167
"77"	0.0161117865041776	NA	-0.00167207358161423	"IR3687"	4592541	3	40	0.0203208094929467
"78"	0.0203208094929467	-0.024177827345533	-0.0122865001595529	"yjjQ"	4592712	3	40	0.0203208094929467
"79"	0.0225758132602598	0.00461186867781812	NA	"yeeD"	2014718	2	41	0.0198499683837478
"80"	0.0292387728602325	-0.0197623575127112	-0.00599306609841413	"nikC"	3547316	1	42	0.0192131609979328
"81"	0.0192131609979328	-0.00789939298453201	-0.00738987488182573	"nikE"	3548744	3	42	0.0192131609979328
"82"	0.022157606415568	-0.0151664401284963	-0.0200115170667448	"IR1307"	1619792	7	43	0.0191490544672382
"83"	0.0183430029889129	0.00652420914622592	0.0209964908968933	"yfaP"	2274511	3	44	0.0183430029889129
"84"	0.0156997453265892	0.00774175501945849	0.00236883387654484	"yfaA"	2281746	7	44	0.0183430029889129
"85"	0.0177745750115268	-0.0130604465832456	NA	"kch"	1307527	5	45	0.0177745750115268
"86"	0.0157563929564729	-0.0114650898739251	-0.0458408496570601	"yciI"	1308276	2	45	0.0177745750115268
"87"	0.0168753034268565	0.00306620830687087	0.00306233429718897	"ycjM"	1369849	4	46	0.0168753034268565
"88"	0.0172210039729701	-0.000388535633485775	0.000674114543062294	"ompG"	1381034	6	46	0.0168753034268565
"89"	0.0168610437081853	-0.0265432497840783	-0.0187251082048359	"IR2419"	3029196	6	47	0.0168610437081853
"90"	0.0171663278955333	-0.0204701567194447	-0.0150263412749908	"yghD"	3030053	2	47	0.0168610437081853
"91"	0.015945733211761	-0.0135721818384599	-0.00740127201882656	"thiF"	4172751	4	48	0.0162056254300078
"92"	0.0152478337028433	-0.00464749494862163	0.000697250776672085	"yaiW"	365518	4	49	0.016159625393907
"93"	0.016159625393907	-0.00838187632327347	-0.0025643619564605	"yaiY"	366900	7	49	0.016159625393907
"94"	0.0208956965320823	NA	-0.0180456657872374	"IR1146"	1427227	5	50	0.0160046124683851
"95"	0.0160046124683851	-0.0194748870693544	-0.0331630208499216	"ompN"	1427413	9	50	0.0160046124683851
"96"	0.0210839556520827	-0.00147721585557002	0.00976510291311276	"IR2758"	3412374	3	51	0.0154253328335608
"97"	0.0154253328335608	-0.0151100383707979	-0.00207547151957085	"prkB"	3412981	3	51	0.0154253328335608
"98"	0.015358251220519	0.00988480407870937	-0.0220181981631977	"ccmH"	2241352	8	52	0.015358251220519
"99"	0.0151917663563357	NA	-0.000872519561101415	"napG"	2249978	2	52	0.015358251220519
"100"	0.0218257725415143	NA	NA	"IR1822"	2250251	1	52	0.015358251220519
"101"	0.0176063500014457	-0.00351448237910035	-0.00504400930127922	"ydhT"	1726316	5	53	0.0152632757991912
"102"	0.0185982858425855	-0.0168785996907274	NA	"ftn"	1966920	2	54	0.0151500717302736
"103"	0.0233376766682618	-0.0112289456175429	-0.00607217813170802	"IR2160"	2699529	2	55	0.0151256978707987
"104"	0.0151256978707987	0.00536200386492076	-0.00205810484459607	"proV"	2700256	5	55	0.0151256978707987
"105"	0.0151128566193685	NA	NA	"ECB_00840"	897117	5	56	0.0151128566193685
