"R"	"M"	"K"	"name"	"site"	"abn"	"block"	"bvalue"
"68"	0.01963016584356	-0.029580925257784	0.01963016584356	"IR1636"	1993035	2	37	0.0187131274600379
"69"	0.0159620123094716	-0.00368170769477299	0.0159620123094716	"amn"	1993668	18	37	0.0187131274600379
"70"	0.0190758416556583	0.00427209273943442	0.0190758416556583	"malY"	1678396	9	38	0.0180873050816677
"71"	0.0151216953596958	0.00759099102614759	0.0151216953596958	"add"	1679519	4	38	0.0180873050816677
"72"	0.0177073656101771	-0.00597104682089014	0.0177073656101771	"yfcA"	2388344	3	39	0.0180685839631926
"73"	0.0195680564476566	0.0089725956321648	0.0195680564476566	"ECB_01534"	1621041	6	40	0.0179509598763056
"74"	0.0175422548164266	0.00166622277757235	0.0175422548164266	"ESCRE1622"	1621113	4	40	0.0179509598763056
"75"	0.0167731056342923	-0.00877921954970184	0.0167731056342923	"ECB_01536"	1622264	4	40	0.0179509598763056
"76"	0.0179509598763056	-0.0370757468508562	0.0179509598763056	"ECB_01537"	1623055	2	40	0.0179509598763056
"77"	0.0160213546757102	-0.0118903438162018	0.0160213546757102	"yegR"	2122828	2	41	0.0175643495640238
"78"	0.0180786811934617	0.00223458332237851	0.0180786811934617	"IR1726"	2123045	2	41	0.0175643495640238
"79"	0.0162316504668208	0.00384889112880931	0.0162316504668208	"IR1678"	2051636	4	42	0.017495042915993
"80"	0.0189383308839232	-0.0463979426510086	0.0189383308839232	"cpsG#2"	2054727	2	42	0.017495042915993
"81"	0.0170139469266829	0.00905268621440579	0.0170139469266829	"fcl"	2059470	5	42	0.017495042915993
"82"	0.0169296942598025	-0.00598402357445012	0.0169296942598025	"wcaE"	2062645	6	42	0.017495042915993
"83"	0.0152155288978101	-0.0136478742228043	0.0152155288978101	"ESCRE4472"	4485361	4	43	0.017411728708227
"84"	0.0181437953116993	-0.00745022328385429	0.0181437953116993	"yjhB"	4486693	4	43	0.017411728708227
"85"	0.0157205248703496	-0.0151160343699669	0.0157205248703496	"cpsG#1"	2032278	2	44	0.0171887459212881
"86"	0.0176781529382676	-0.0111391114141749	0.0176781529382676	"manC"	2033118	3	44	0.0171887459212881
"87"	0.0166772236636952	-0.0095507432161051	0.0166772236636952	"ibrA"	618488	10	45	0.0171853072895741
"88"	0.0174592266189182	0.0106505721410512	0.0174592266189182	"dhaR"	1252372	8	46	0.0168119763552021
"89"	0.0159497656611748	0.00454135691145599	0.0159497656611748	"ycgV"	1253821	18	46	0.0168119763552021
"90"	0.0162251962036086	0.00546017319431789	0.0162251962036086	"IR125"	170122	2	47	0.0166964615823536
"91"	0.0181102577185884	-0.00658636152268294	0.0181102577185884	"fhuD"	174202	3	47	0.0166964615823536
"92"	0.015576947883647	0.00118469650924779	0.015576947883647	"fhuB"	174884	3	47	0.0166964615823536
"93"	0.0159873348410245	0.0223890826511107	0.0159873348410245	"IR2350"	2946542	2	48	0.0162193101298459
"94"	0.0151986080790176	-0.00113440301463716	0.0151986080790176	"ESCRE2545"	2550028	3	49	0.0158138089502641
"95"	0.0158138089502641	-0.0282321600120979	0.0158138089502641	"yfgG"	2550186	4	49	0.0158138089502641
"96"	0.015363503608064	-0.0073844265867903	0.015363503608064	"IR734"	939328	3	50	0.0153779263207949
