"R"	"M"	"K"	"name"	"site"	"abn"	"block"	"bvalue"
"34"	0.0292611847750033	0.0292611847750033	-0.00691847866312066	"eutT"	2494328	6	19	0.027242259198649
"35"	0.0166115237528396	0.0166115237528396	-0.00887797207427736	"yegI"	2083421	13	20	0.0271665105119789
"36"	0.0303117856290284	0.0303117856290284	-0.0315512842215737	"ECB_misc_RNA_36"	2085817	4	20	0.0271665105119789
"37"	0.0240212353949294	0.0240212353949294	NA	"ECB_misc_RNA_40"	2086136	2	20	0.0271665105119789
"38"	0.0150945804166106	0.0150945804166106	0.0142689606111244	"IR201"	260210	4	21	0.0265036248217456
"39"	0.0303066396234573	0.0303066396234573	NA	"gpt"	260480	4	21	0.0265036248217456
"40"	0.0233510069311772	0.0233510069311772	-0.0104114303067342	"phnI"	4298422	5	22	0.0263183725800699
"41"	0.0292857382289626	0.0292857382289626	-0.0288687822093567	"phnG"	4300092	3	22	0.0263183725800699
"42"	0.0182875042185843	0.0182875042185843	NA	"phnC"	4303830	4	22	0.0263183725800699
"43"	0.0287137322929558	0.0287137322929558	0.00427816145700814	"rstA"	1659936	7	23	0.0261293958662006
"44"	0.0183763865859349	0.0183763865859349	-0.023900563393026	"rstB"	1661131	10	23	0.0261293958662006
"45"	0.0244174496607187	0.0244174496607187	-0.0292928501039904	"ECB_02803"	3006324	6	24	0.0253404770571734
"46"	0.0156470200652671	0.0156470200652671	-0.0192391331500825	"pncB"	1006526	6	25	0.0251192891710059
"47"	0.0282767122062522	0.0282767122062522	0.00943027489090694	"IR779"	1007670	4	25	0.0251192891710059
"48"	0.0265879077958558	0.0265879077958558	0.00237587114921706	"yibT"	3710867	4	26	0.025013656687883
"49"	0.0202909033639646	0.0202909033639646	-0.012108244789318	"IR2974"	3711196	5	26	0.025013656687883
"50"	0.0259193873604068	0.0259193873604068	-0.0105297084101279	"yjiA"	4565885	9	27	0.0250012765111175
"51"	0.0222469439632496	0.0222469439632496	-0.0037383258903671	"IR3666"	4567056	1	27	0.0250012765111175
"52"	0.0158894694782137	0.0158894694782137	NA	"IR1613"	1966688	5	28	0.0245016109341663
"53"	0.0183549768078807	0.0183549768078807	0.0188418433316349	"ftn"	1966807	2	28	0.0245016109341663
"54"	0.030648245060452	0.030648245060452	0.00365494658751596	"yecH"	1967398	3	28	0.0245016109341663
"55"	0.0266595574720038	0.0266595574720038	-0.0134063832486822	"ECB_00841"	897798	6	29	0.0244301005938124
"56"	0.0165526939049633	0.0165526939049633	0.020342362557385	"J"	899136	4	29	0.0244301005938124
"57"	0.0273071354785093	0.0273071354785093	-0.000646250082951316	"ECB_00846"	902342	4	29	0.0244301005938124
"58"	0.0162712290239489	0.0162712290239489	0.00867540545535922	"ECB_00848"	903253	5	29	0.0244301005938124
"59"	0.0156978963120187	0.0156978963120187	0.0130492099568616	"pin"	903879	5	29	0.0244301005938124
"60"	0.0243145973466888	0.0243145973466888	NA	"essD#1"	549003	3	30	0.0242259527540715
"61"	0.0239600189762196	0.0239600189762196	-0.0501514199329846	"rzpD"	549670	1	30	0.0242259527540715
"62"	0.0230080133334595	0.0230080133334595	-0.0230223273203237	"IR3451"	4315747	3	31	0.0241132693221028
"63"	0.0244816879849839	0.0244816879849839	0.0102811806361914	"adiY"	4315911	8	31	0.0241132693221028
"64"	0.0195790042019585	0.0195790042019585	0.00195026517092358	"IR1026"	1294123	5	32	0.0240002375205309
"65"	0.0158091271687312	0.0158091271687312	0.00425393877896331	"adhE"	1295367	15	32	0.0240002375205309
"66"	0.0284214708391033	0.0284214708391033	-0.0094380143418609	"IR1027"	1297350	2	32	0.0240002375205309
"67"	0.0282478441032189	0.0282478441032189	-0.00242456574719209	"pbpG"	2175598	2	33	0.0238258590717709
"68"	0.0179257273226582	0.0179257273226582	-0.029213835236581	"IR1765"	2176123	2	33	0.0238258590717709
"69"	0.0225105545656308	0.0225105545656308	0.00794423417259307	"IR3174"	3956206	3	34	0.0238098579964859
"70"	0.0259988110627231	0.0259988110627231	-0.00385012279424647	"yagY"	279541	6	35	0.023753609802489
"71"	0.0170180060217868	0.0170180060217868	NA	"IR216"	280210	5	35	0.023753609802489
"72"	0.0192453887300765	0.0192453887300765	-0.00714008347807427	"IR2839"	3527079	3	36	0.0235426794387506
"73"	0.0249751096749753	0.0249751096749753	-0.0242812314778954	"livK"	3527189	3	36	0.0235426794387506
"74"	0.0169417787756763	0.0169417787756763	-0.0145669549612727	"btuD"	1770402	8	37	0.0234499460596079
"75"	0.0256193351542517	0.0256193351542517	-0.00185413451925082	"btuE"	1770826	2	37	0.0234499460596079
"76"	0.0211745497321286	0.0211745497321286	-0.0074486066095487	"garK"	3204311	4	38	0.0234175413089662
"77"	0.0241652051679121	0.0241652051679121	NA	"IR2571"	3206491	3	38	0.0234175413089662
"78"	0.0155747584914226	0.0155747584914226	0.00774120002432257	"IR1771"	2181626	3	39	0.0232163138423391
"79"	0.0257634989593113	0.0257634989593113	-0.0082907341710814	"ESCRE2196"	2181794	2	39	0.0232163138423391
"80"	0.0241812002615634	0.0241812002615634	0.00703959203063097	"ygcR"	2784599	7	40	0.0230454025506157
"81"	0.0196380094177727	0.0196380094177727	0.004358955849514	"ygcS"	2785066	9	40	0.0230454025506157
"82"	0.0233065239958911	0.0233065239958911	-0.0253650562771597	"ESCRE2160"	2141991	4	41	0.022997587502791
"83"	0.0220707780234908	0.0220707780234908	NA	"ESCRE2161"	2142286	4	41	0.022997587502791
"84"	0.0196597429359089	0.0196597429359089	-0.016473429541609	"IR821"	1067696	2	42	0.0228714320722756
"85"	0.0239419951177312	0.0239419951177312	-0.0163887371742092	"ESCRE1056"	1067915	2	42	0.0228714320722756
"86"	0.0209834560166069	0.0209834560166069	-0.00218252261254447	"ppdD"	119914	4	43	0.0228074418255357
"87"	0.0194022467801614	0.0194022467801614	NA	"flhD"	1956655	2	44	0.0227446677331399
"88"	0.0260870886861183	0.0260870886861183	0.0127949743680896	"IR1604"	1957398	5	44	0.0227446677331399
"89"	0.0165795916048562	0.0165795916048562	0.0110019530555426	"yecG"	1957753	6	44	0.0227446677331399
"90"	0.0235759438796963	0.0235759438796963	0.002420256031242	"IR845"	1101216	9	45	0.0226576209017286
"91"	0.0187468810491477	0.0187468810491477	0.000124080681918908	"phoH"	1101498	6	45	0.0226576209017286
"92"	0.0222608782800398	0.0222608782800398	0.0316011670378939	"IR1444"	1780035	1	46	0.0225372192659298
"93"	0.0173784925471591	0.0173784925471591	-2.26258407704173e-05	"IR1239"	1556491	5	47	0.0224845848483294
"94"	0.0241866156153862	0.0241866156153862	-0.00830502512939827	"ydeO"	1556882	13	47	0.0224845848483294
"95"	0.0158255364314146	0.0158255364314146	-2.98110413793093e-05	"IR1276"	1595175	6	48	0.022400466761372
"96"	0.0245921102046912	0.0245921102046912	-0.0031298660764662	"ydfG"	1595885	5	48	0.022400466761372
"97"	0.024248038264173	0.024248038264173	-0.00987477949450573	"lysC"	4211102	14	49	0.0222791034122951
"98"	0.0163722988566613	0.0163722988566613	-0.00795411880472217	"IR3378"	4212166	8	49	0.0222791034122951
"99"	0.0158649383079119	0.0158649383079119	-0.00887677665258916	"dsdC"	2410922	7	50	0.0221451248552732
"100"	0.0242385203710603	0.0242385203710603	-0.00018845895143051	"IR1933"	2413425	3	50	0.0221451248552732
"101"	0.0184866844186335	0.0184866844186335	-0.0129738455862472	"ECB_02258"	2393967	6	51	0.022125468498368
"102"	0.0239474244753567	0.0239474244753567	0.0103383414738964	"ECB_02259"	2394256	5	51	0.022125468498368
"103"	0.0187877582230774	0.0187877582230774	0.00243844372758576	"ECB_02260"	2395038	10	51	0.022125468498368
"104"	0.0169801439678191	0.0169801439678191	NA	"ynfA"	1632848	5	52	0.0220987662074723
"105"	0.02380497362069	0.02380497362069	NA	"IR1323"	1633367	3	52	0.0220987662074723
"106"	0.0235810305848644	0.0235810305848644	NA	"IR1551"	1894760	8	53	0.021986964857456
"107"	0.0172047676752308	0.0172047676752308	-0.000465228946453481	"yebS"	1895946	2	53	0.021986964857456
"108"	0.0181505114197705	0.0181505114197705	NA	"appY"	559039	4	54	0.0219040751138299
"109"	0.0193694116223413	0.0193694116223413	-0.0397497571147431	"ompT"	560233	9	54	0.0219040751138299
"110"	0.0237033737271431	0.0237033737271431	-0.0500184944593851	"ybcH"	562443	10	54	0.0219040751138299
"111"	0.0174668458027598	0.0174668458027598	-0.00300297817151465	"entE"	610152	6	55	0.0218658040022796
"112"	0.0218658040022796	0.0218658040022796	0.00327432612398445	"cstA#1"	613226	9	55	0.0218658040022796
"113"	0.0223634843501146	0.0223634843501146	0.00386018858393347	"IR1249"	1566342	2	56	0.0216639321945204
"114"	0.0195652757277379	0.0195652757277379	-0.0116448343816279	"ECB_01468"	1566794	11	56	0.0216639321945204
"115"	0.0202337580265222	0.0202337580265222	-0.00616682373288787	"ygjG"	3152288	12	57	0.0216407629961011
"116"	0.0176456768744238	0.0176456768744238	-0.00145737609125103	"yghO"	3055935	13	58	0.0216107540856452
"117"	0.0229324464893857	0.0229324464893857	-0.00071480677750407	"ECB_02853"	3060343	3	58	0.0216107540856452
"118"	0.0175715556729961	0.0175715556729961	NA	"nfrB#2"	568494	3	59	0.0216054564306177
"119"	0.0229500900164916	0.0229500900164916	NA	"ECB_00524"	568722	2	59	0.0216054564306177
"120"	0.0217100369275575	0.0217100369275575	NA	"IR1278"	1596922	6	60	0.0211387263624009
"121"	0.019424794666931	0.019424794666931	-0.000355500068146892	"ydfZ"	1597182	2	60	0.0211387263624009
"122"	0.0163746597381355	0.0163746597381355	-0.010629764599195	"fimA"	4524472	6	61	0.0209817382688175
"123"	0.0225174311123782	0.0225174311123782	0.00046126228703761	"fimF"	4528871	6	61	0.0209817382688175
"124"	0.0167837846331585	0.0167837846331585	-0.000775368481351026	"yghW"	3080796	5	62	0.0209058447686057
"125"	0.0222798648137548	0.0222798648137548	NA	"IR2454"	3081002	3	62	0.0209058447686057
"126"	0.0226462878329731	0.0226462878329731	-0.00979537874928454	"IR1827"	2258742	7	63	0.0207441495778482
"127"	0.0150377348124734	0.0150377348124734	NA	"alkB"	2258832	5	63	0.0207441495778482
"128"	0.0193292933162831	0.0193292933162831	-0.00630735463586015	"ECB_02536"	2703175	18	64	0.020735558699388
"129"	0.0188671680963338	0.0188671680963338	0.0119194795804611	"ygaH"	2705474	5	64	0.020735558699388
"130"	0.0174377358504407	0.0174377358504407	0.00223946930442984	"ECB_02999"	3213945	7	65	0.0207202290936881
"131"	0.0218143935081039	0.0218143935081039	-0.00420310412395501	"agaA"	3216639	7	65	0.0207202290936881
"132"	0.0225341529116189	0.0225341529116189	0.00205669883471545	"thiC"	4175356	13	66	0.020661962248757
"133"	0.0150453902601711	0.0150453902601711	0.0163539577501521	"ESCRE4169"	4175710	2	66	0.020661962248757
"134"	0.0192238258979417	0.0192238258979417	-0.00743690823015239	"IR879"	1135606	3	67	0.020379306415452
"135"	0.0207644665879555	0.0207644665879555	0.00440985815426563	"dinI"	1135915	7	67	0.020379306415452
"136"	0.0209302031301997	0.0209302031301997	-0.0346099147868108	"IR1570"	1916124	2	68	0.020288218091456
"137"	0.0183622629752247	0.0183622629752247	0.00397298848400672	"pykA"	1916290	9	68	0.020288218091456
"138"	0.0198353901657484	0.0198353901657484	-0.00436342754525795	"nudD"	2059154	5	69	0.0202420815319959
"139"	0.0182702836735996	0.0182702836735996	-0.0179693024386701	"yahF"	310831	4	70	0.020224618931343
"140"	0.0208760640172575	0.0208760640172575	-0.0137051984256851	"IR238"	312780	4	70	0.020224618931343
"141"	0.0156123694569501	0.0156123694569501	-0.00255888816464222	"IR3145"	3921775	4	71	0.0196775567841885
"142"	0.0196431904132696	0.0196431904132696	-0.00207141384337351	"yifO"	3921928	4	71	0.0196775567841885
"143"	0.0197119231551075	0.0197119231551075	0.000243224887325345	"IR3146"	3922266	8	71	0.0196775567841885
"144"	0.018301833506483	0.018301833506483	0.00355109434584945	"ECB_00730"	790456	3	72	0.0196568729381776
"145"	0.0201085527487425	0.0201085527487425	-0.00388971842619299	"ECB_00731"	790569	5	72	0.0196568729381776
"146"	0.0155217476658542	0.0155217476658542	-0.00615643575059253	"ECB_01995"	2108351	11	73	0.019627052900761
"147"	0.0209954879790633	0.0209954879790633	-0.0494156044275083	"ECB_01996"	2109115	6	73	0.019627052900761
"148"	0.0191790631761477	0.0191790631761477	-0.0091418700128318	"mhpF"	345697	3	74	0.0196030638240903
"149"	0.0197443973734045	0.0197443973734045	0.00242056788888862	"mhpT"	348059	3	74	0.0196030638240903
"150"	0.0164574068380811	0.0164574068380811	-0.00188477644887135	"IR3069"	3829673	2	75	0.0195878812364704
"151"	0.0206313727026002	0.0206313727026002	-0.0232694557706055	"dgoT"	3830836	9	75	0.0195878812364704
"152"	0.0165324215463307	0.0165324215463307	0.00356527867692329	"cpsG#1"	2031803	2	76	0.0192004281303036
"153"	0.0200897636582946	0.0200897636582946	0.0176781529382676	"manC"	2032868	10	76	0.0192004281303036
"154"	0.019735724322974	0.019735724322974	NA	"ECB_01513"	1609317	3	77	0.0191667200882385
"155"	0.0174597073840321	0.0174597073840321	-0.0102031576205414	"IR1291"	1609599	3	77	0.0191667200882385
"156"	0.0181976727236387	0.0181976727236387	-0.0215708396946502	"ECB_03690"	3962038	12	78	0.0191465215384281
"157"	0.0182421652588087	0.0182421652588087	0.00137892592556288	"yegW"	2136165	8	79	0.019114469872162
"158"	0.0178421336296785	0.0178421336296785	0.0106394778096076	"IR973"	1229447	3	80	0.019089902628923
"159"	0.0195058256286712	0.0195058256286712	-0.00273689130799156	"hlyE#2"	1230255	5	80	0.019089902628923
"160"	0.0201588383091537	0.0201588383091537	0.00585614126510363	"IR1190"	1481740	6	81	0.0190506424346341
"161"	0.0157260548110754	0.0157260548110754	0.000983550359370172	"ydcU"	1484708	7	81	0.0190506424346341
"162"	0.0196154570225639	0.0196154570225639	-0.0114423559008384	"livJ"	3529282	5	82	0.0190111525027068
"163"	0.0171982389431353	0.0171982389431353	-0.0097668049304932	"IR2842"	3530371	2	82	0.0190111525027068
"164"	0.0150739417983408	0.0150739417983408	-0.00793256869170067	"IR395"	505119	11	83	0.0188242904042563
"165"	0.0200744066062281	0.0200744066062281	-0.00967347736304254	"allR"	505831	6	83	0.0188242904042563
"166"	0.0179208876952763	0.0179208876952763	-0.0106231676581	"malE"	4224645	9	84	0.018824260398107
"167"	0.0159289056075946	0.0159289056075946	0.018284523569929	"IR3388"	4225510	4	84	0.018824260398107
"168"	0.0181096509740849	0.0181096509740849	-0.0104770828983601	"IR1740"	2139576	2	85	0.0186828568284898
"169"	0.0198266958526062	0.0198266958526062	0.00457344987979604	"rnk"	625609	2	86	0.0186350581505247
"170"	0.01506014504428	0.01506014504428	4.08622605547054e-05	"rna"	626289	7	86	0.0186350581505247
"171"	0.0161130302304125	0.0161130302304125	NA	"IR328"	416492	2	87	0.018516467814529
"172"	0.0193176136759012	0.0193176136759012	-0.0196207452094519	"ECB_00377"	416510	6	87	0.018516467814529
"173"	0.0179531197332313	0.0179531197332313	-0.00509171273995454	"nikA"	3544750	15	88	0.0184268885075991
"174"	0.0193374983553405	0.0193374983553405	-0.00320034820309266	"gadW"	3593821	7	89	0.0183595410231091
"175"	0.0154256690264148	0.0154256690264148	-0.0023233429692312	"IR2891"	3595606	6	89	0.0183595410231091
"176"	0.0156928887306919	0.0156928887306919	0.0107309544191672	"tdcG"	3191613	16	90	0.0180597397101751
"177"	0.0188486900366695	0.0188486900366695	-0.0110445336260627	"IR2562"	3198053	3	90	0.0180597397101751
"178"	0.0171146632240037	0.0171146632240037	-0.00172286036610437	"ybiV"	852101	6	91	0.0179944021107877
"179"	0.0178402667213258	0.0178402667213258	-0.00359856645745421	"IR655"	838222	2	92	0.0178534313325275
"180"	0.0178665959437292	0.0178665959437292	0.0183425895280804	"glnP"	839123	7	92	0.0178534313325275
"181"	0.0158215075076831	0.0158215075076831	-0.00516168696394093	"glnH"	840076	5	92	0.0178534313325275
"182"	0.0172408077600077	0.0172408077600077	-0.00605045144670912	"ydbJ"	1432719	4	93	0.0177555231848626
"183"	0.0186791007340683	0.0186791007340683	0.00247350650746537	"yghB"	3088264	5	94	0.0176938926936651
"184"	0.015199220156805	0.015199220156805	NA	"IR2462"	3088431	2	94	0.0176938926936651
"185"	0.016708684653262	0.016708684653262	0.00812429819748604	"yqhC"	3088435	8	94	0.0176938926936651
"186"	0.016983297578044	0.016983297578044	-0.0226072045275233	"IR1258"	1575632	5	95	0.0176552932088193
"187"	0.0174017159863563	0.0174017159863563	0.00773780751702881	"dadA"	1238295	11	96	0.0176104788103561
"188"	0.0182090071666444	0.0182090071666444	NA	"IR1959"	2448475	2	97	0.017499530342494
"189"	0.0153710998700429	0.0153710998700429	-0.00576361201190481	"yfeA"	2448528	13	97	0.017499530342494
"190"	0.0171531365223832	0.0171531365223832	-8.79809871009584e-05	"wcaM"	2047734	7	98	0.017465403772992
"191"	0.0175694928565283	0.0175694928565283	-0.0256826341129316	"IR1677"	2049129	1	98	0.017465403772992
"192"	0.0172451714236938	0.0172451714236938	0.00014408062323496	"yliD"	864823	4	99	0.0174614181810977
"193"	0.0189783470590985	0.0189783470590985	0.00104725533842938	"yhfS#2"	3434253	3	100	0.0173762384866818
"194"	0.0154752799368559	0.0154752799368559	0.000724922063056859	"yhfT"	3435329	10	100	0.0173762384866818
"195"	0.0157282116034566	0.0157282116034566	0.00654820830936041	"hisP"	2367948	8	101	0.0173032820287663
"196"	0.0178283055038695	0.0178283055038695	-0.00660315290242429	"hisJ"	2370274	2	101	0.0173032820287663
"197"	0.0168380209997892	0.0168380209997892	-0.0147359066524339	"ECB_03382"	3624896	9	102	0.0171203096153242
"198"	0.0171057147138359	0.0171057147138359	-0.0039154769099341	"IR1769"	2180233	4	103	0.0170970918379782
"199"	0.0170712232104049	0.0170712232104049	0.012392753807805	"ESCRE2194"	2180390	3	103	0.0170970918379782
"200"	0.0173660148446104	0.0173660148446104	0.00802181588443467	"ECB_misc_RNA_12"	3048297	5	104	0.0170770963074893
"201"	0.0162103406961262	0.0162103406961262	0.00446703246033856	"glcF"	3051664	12	104	0.0170770963074893
"202"	0.0165839940797886	0.0165839940797886	0.00160707260095042	"yqjK"	3183244	4	105	0.0169894052133569
"203"	0.0152303505481555	0.0152303505481555	-0.000390567001687867	"IR1647"	2004875	8	106	0.0169746747171581
"204"	0.017325952513676	0.017325952513676	0.00176407555112238	"ECB_01903"	2005689	4	106	0.0169746747171581
"205"	0.0166233969206401	0.0166233969206401	-0.00562214550692679	"insC"	2006826	6	106	0.0169746747171581
"206"	0.0167163823752418	0.0167163823752418	-0.00355208413337862	"perM"	2535943	6	107	0.0168250756210418
"207"	0.0169219450645183	0.0169219450645183	-0.00498186373739932	"IR1587"	1937246	6	108	0.0168202851132201
"208"	0.0165153052593254	0.0165153052593254	0.0179793848636042	"IR1588"	1938049	1	108	0.0168202851132201
"209"	0.0168459770180991	0.0168459770180991	0.00306677360977441	"ykgE"	294866	10	109	0.0167098222105223
"210"	0.0163013577877918	0.0163013577877918	-0.0320493785793925	"ESCRE0291"	297197	4	109	0.0167098222105223
"211"	0.0170143190962872	0.0170143190962872	0.00783519911783632	"IR1086"	1361082	5	110	0.0166098013932518
"212"	0.0153962482841455	0.0153962482841455	-0.00762391901882645	"puuC"	1361812	4	110	0.0166098013932518
"213"	0.0161811303263223	0.0161811303263223	-0.00884355993681906	"tiaE"	3647996	5	111	0.0164387423088149
"214"	0.0157888122674296	0.0157888122674296	0.00314845661928507	"ECB_01336"	1417333	5	112	0.016205574479154
"215"	0.0161986575403353	0.0161986575403353	-0.0473911106868086	"ydfQ#1"	1417604	2	112	0.016205574479154
"216"	0.0157716218039044	0.0157716218039044	0.000718757285334697	"manA"	1666030	11	113	0.0161101085993503
"217"	0.0157235273518573	0.0157235273518573	-0.00190464115356653	"cedA"	1790751	3	114	0.0156009792914501
"218"	0.0152333351102283	0.0152333351102283	-0.00116972634898972	"katE"	1792948	17	114	0.0156009792914501
"219"	0.0155219702611756	0.0155219702611756	0.00560752570711156	"upp"	2541446	8	115	0.0155449849476132
"220"	0.0154912154917996	0.0154912154917996	0.00547995065787406	"yfcV"	2398749	5	116	0.015499687342308
"221"	0.0151092207474895	0.0151092207474895	0.00474199960938951	"glpA"	2300335	11	117	0.0154006357005179
"222"	0.015497774018194	0.015497774018194	-0.000892316296905888	"yfaD"	2304339	5	117	0.0154006357005179
"223"	0.0152198255368136	0.0152198255368136	-0.0883935775465931	"nirD"	3424523	2	118	0.0151779542013177
"224"	0.0150523401948298	0.0150523401948298	-0.0473280661683862	"yhfL"	3427508	4	118	0.0151779542013177
"225"	0.0151569524658406	0.0151569524658406	-0.0110523291224123	"yhbV"	3238316	8	119	0.0151213151206116
"226"	0.0150144030849245	0.0150144030849245	-0.0151278823879335	"yhbW"	3238683	7	119	0.0151213151206116
