yafK	249636	250376	C
ESCRE0242	250306	250392	F
IR191	250393	250531	F
yafQ	250532	250810	C
IR192	250811	250812	F
dinJ	250813	251073	C
IR193	251074	251282	F
yafL	251283	252032	F
IR194	252033	252207	F
yafM	252208	252705	F
IR195	252706	252920	F
fhiA	252921	254630	C
mbhA	254620	255390	F
IR196	255391	255460	F
dinB	255461	256516	F
ESCRE0250	256476	256691	F
yafN	256568	256861	F
IR197	256862	256863	F
yafO	256864	257262	F
IR198	257263	257271	F
yafP	257272	257724	F
IR199	257725	257957	F
ykfJ	257958	258224	F
prfH	258193	258693	F
IR200	258694	258749	F
pepD	258750	260207	C
IR201	260208	260467	F
gpt	260468	260926	F
IR202	260927	261017	F
frsA	261018	262262	F
IR203	262263	262319	F
crl	262320	262721	F
IR204	262722	262846	F
insA#3	262847	263122	F
insB#3	263041	263544	F
IR205	263545	263554	F
phoE	263555	264592	C
IR206	264593	264879	F
proB	264880	265983	F
IR207	265984	265994	F
proA	265995	267248	F
IR208	267249	267362	F
thrW	267363	267438	F
IR209	267439	267564	F
yagP	267565	267975	C
yagQ	267954	268910	C
IR210	268911	268919	F
yagR	268920	271118	C
yagS	271115	272071	C
yagT	272068	272757	C
IR211	272758	273173	F
yagU	273174	273788	F
IR212	273789	273792	F
ESCRE0271	273793	274005	F
IR213	274006	274034	F
ykgJ	274035	274364	C
IR214	274365	274676	F
yagV	274677	275387	C
yagW	275356	276999	C
yagX	276989	279514	C
IR215	279515	279539	F
yagY	279540	280208	C
IR216	280209	280265	F
ecpA	280266	280901	C
IR217	280902	280926	F
ykgK	280927	281517	C
IR218	281518	282291	F
ykgL	282292	282519	F
IR219	282520	282693	F
ykgM	282694	282957	C
IR220	282958	284536	F
ECB_00256	284537	288793	F
IR221	288794	288932	F
ykgA	288933	289784	C
IR222	289785	290374	F
ykgB	290375	290968	C
IR223	290969	290979	F
ykgI	290980	291216	C
IR224	291217	291324	F
ykgC	291325	292650	C
IR225	292651	292875	F
ykgD	292876	293730	F
IR226	293731	293887	F
ESCRE0287	293888	294058	C
IR227	294059	294256	F
ykgE	294257	294976	F
IR228	294977	294986	F
ykgF	294987	296414	F
ykgG	296407	297102	F
ECB_00265	297057	297269	C
ESCRE0291	297176	297373	C
ykgH	297345	298013	C
IR229	298014	298225	F
betA	298226	299896	C
IR230	299897	299909	F
betB	299910	301382	C
IR231	301383	301395	F
betI	301396	301983	C
IR232	301984	302111	F
betT	302112	304145	F
IR233	304146	305019	F
yahA	305020	306108	F
IR234	306109	306149	F
yahB	306150	307082	C
IR235	307083	307173	F
yahC	307174	307671	C
IR236	307672	307928	F
yahD	307929	308534	F
IR237	308535	308573	F
yahE	308574	309437	F
yahF	309427	310974	F
yahG	310974	312392	F
IR238	312393	312813	F
yahI	312814	313764	F
IR239	313765	313773	F
yahJ	313774	315156	F
IR240	315157	315226	F
ESCRE0306	315227	315289	F
IR241	315290	315532	F
yahK	315533	316582	F
IR242	316583	316825	F
yahL	316826	317641	F
IR243	317642	318053	F
yahM	318054	318299	F
IR244	318300	318315	F
yahN	318316	318987	C
IR245	318988	319133	F
yahO	319134	319409	F
IR246	319410	319506	F
prpR	319507	321093	C
IR247	321094	321331	F
prpB	321332	322222	F
IR248	322223	322661	F
prpC	322662	323831	F
IR249	323832	323864	F
prpD	323865	325316	F
IR250	325317	325355	F
prpE	325356	327242	F
IR251	327243	327477	F
codB	327478	328737	F
codA	328727	330010	F
IR252	330011	330346	F
cynR	330347	331246	C
IR253	331247	331354	F
cynT	331355	332014	F
IR254	332015	332044	F
cynS	332045	332515	F
IR255	332516	332547	F
cynX	332548	333702	F
IR256	333703	333804	F
lacA	333805	334416	C
IR257	334417	334481	F
lacY	334482	335735	C
IR258	335736	335786	F
lacZ	335787	338861	C
IR259	338862	338983	F
lacI	338984	340066	C
IR260	340067	340142	F
mhpR	340143	341090	C
IR261	341091	341166	F
mhpA	341167	342831	F
IR262	342832	342832	F
mhpB	342833	343777	F
IR263	343778	343779	F
mhpC	343780	344661	F
IR264	344662	344670	F
mhpD	344671	345480	F
mhpF	345477	346427	F
mhpE	346424	347437	F
IR265	347438	347814	F
mhpT	347815	349026	F
IR266	349027	349127	F
yaiL	349128	349667	F
IR267	349668	349892	F
frmB	349893	350726	C
IR268	350727	350818	F
frmA	350819	351928	C
IR269	351929	351962	F
frmR	351963	352238	C
IR270	352239	352423	F
yaiO	352424	353197	C
IR271	353198	353278	F
insB#4	353279	353782	C
insA#4	353701	353976	C
IR272	353977	354139	F
tauA	354140	355102	F
IR273	355103	355114	F
tauB	355115	355882	F
tauC	355879	356706	F
tauD	356703	357554	F
IR274	357555	357660	F
hemB	357661	358635	C
IR275	358636	358824	F
ykiB	358825	359022	C
IR276	359023	359157	F
ECB_00321	359158	362064	F
IR277	362065	362106	F
yaiV	362107	362775	F
ampH	362776	363933	C
IR278	363934	364070	F
ESCRE0350	364071	364265	F
IR279	364266	364284	F
sbmA	364285	365505	F
IR280	365506	365517	F
yaiW	365518	366612	F
IR281	366613	366670	F
yaiY	366671	366979	C
IR282	366980	367238	F
yaiZ	367239	367451	F
IR283	367452	367474	F
ddlA	367475	368569	C
IR284	368570	369031	F
yaiB	369032	369292	F
IR285	369293	369392	F
phoA	369393	370808	F
IR286	370809	370926	F
psiF	370927	371247	F
IR287	371248	371348	F
yaiC	371349	372464	F
IR288	372465	372480	F
proC	372481	373290	C
IR289	373291	373409	F
yaiI	373410	373868	F
IR290	373869	374050	F
aroL	374051	374575	F
IR291	374576	374624	F
yaiA	374625	374816	F
IR292	374817	375073	F
aroM	375074	375751	F
IR293	375752	375822	F
yaiE	375823	376107	F
IR294	376108	376314	F
ykiA	376315	376596	F
IR295	376597	376763	F
insB#5	376764	377267	C
insA#5	377186	377461	C
IR296	377462	377530	F
rdgC	377531	378442	C
IR297	378443	378566	F
mak	378567	379475	F
IR298	379476	379719	F
araJ	379720	380904	C
IR299	380905	381029	F
sbcC	381030	384176	C
sbcD	384173	385375	C
IR300	385376	385564	F
phoB	385565	386254	F
IR301	386255	386311	F
phoR	386312	387607	F
IR302	387608	388013	F
brnQ	388014	389333	F
IR303	389334	389408	F
proY	389409	390782	F
IR304	390783	390937	F
malZ	390938	392755	F
IR305	392756	392759	F
acpH#1	392760	393113	C
IR306	393114	393149	F
acpH#2	393150	393341	C
IR307	393342	393433	F
queA	393434	394504	F
IR308	394505	394559	F
tgt	394560	395687	F
IR309	395688	395709	F
yajC	395710	396042	F
IR310	396043	396069	F
secD	396070	397917	F
IR311	397918	397927	F
secF	397928	398899	F
IR312	398900	398962	F
ESCRE0386	398963	399148	F
yajD	399027	399374	F
IR313	399375	399661	F
tsx	399662	400435	C
IR314	400436	400733	F
yajI	400734	401273	C
IR315	401274	401423	F
nrdR	401424	401873	F
IR316	401874	401876	F
ribD	401877	402980	F
IR317	402981	403068	F
ribE	403069	403539	F
IR318	403540	403558	F
nusB	403559	403978	F
IR319	403979	404055	F
thiL	404056	405033	F
pgpA	405011	405529	F
IR320	405530	405582	F
yajO	405583	406557	C
IR321	406558	406736	F
dxs	406737	408599	C
IR322	408600	408623	F
ispA	408624	409523	C
xseB	409523	409765	C
IR323	409766	409970	F
thiI	409971	411419	F
IR324	411420	411472	F
yajL	411473	412063	C
panE	412026	412937	C
IR325	412938	413104	F
yajQ	413105	413596	F
IR326	413597	413723	F
yajR	413724	415088	C
IR327	415089	415504	F
ECB_00376	415505	416440	F
IR328	416441	416495	F
ECB_00377	416496	417038	C
ECB_00378	417022	417399	C
IR329	417400	417517	F
cyoE	417518	418408	C
IR330	418409	418419	F
cyoD	418420	418749	C
cyoC	418749	419363	C
cyoB	419353	421344	C
IR331	421345	421365	F
cyoA	421366	422313	C
IR332	422314	422774	F
ampG	422775	424250	C
IR333	424251	424293	F
yajG	424294	424872	C
IR334	424873	425176	F
bolA	425177	425494	F
ESCRE0416	425428	425691	F
IR335	425692	425837	F
tig	425838	427136	F
IR336	427137	427381	F
clpP	427382	428005	F
IR337	428006	428130	F
clpX	428131	429405	F
IR338	429406	429511	F
ESCRE0420	429512	429700	C
insL#2	429675	430787	C
IR339	430788	430942	F
lon	430943	433297	F
IR340	433298	433505	F
hupB	433506	433778	F
IR341	433779	433969	F
ppiD	433970	435841	F
IR342	435842	435991	F
ybaV	435992	436363	F
IR343	436364	436468	F
ybaW	436469	436867	F
IR344	436868	436918	F
queC	436919	437614	C
IR345	437615	437678	F
ybaE	437679	439379	C
IR346	439380	439478	F
cof	439479	440297	F
IR347	440298	440449	F
ybaO	440450	440908	F
IR348	440909	440937	F
mdlA	440938	442710	F
mdlB	442703	444484	F
IR349	444485	444664	F
glnK	444665	445003	F
IR350	445004	445032	F
amtB	445033	446319	F
IR351	446320	446367	F
tesB	446368	447228	C
IR352	447229	447445	F
ybaY	447446	448018	F
IR353	448019	448048	F
ybaZ	448049	448438	C
ESCRE0438	448420	448680	F
IR354	448681	448738	F
ybaA	448739	449092	F
IR355	449093	449133	F
ylaB	449134	450684	C
IR356	450685	450847	F
ylaC	450848	451318	C
IR357	451319	451433	F
maa	451434	451985	C
IR358	451986	452156	F
hha	452157	452375	C
IR359	452376	452400	F
ybaJ	452401	452775	C
IR360	452776	453320	F
acrB	453321	456470	C
IR361	456471	456492	F
acrA	456493	457686	C
IR362	457687	457827	F
acrR	457828	458475	F
IR363	458476	458602	F
kefA	458603	461965	F
IR364	461966	462176	F
ybaM	462177	462338	C
IR365	462339	462351	F
priC	462352	462879	C
IR366	462880	462948	F
ybaN	462949	463326	F
IR367	463327	463478	F
apt	463479	464030	F
IR368	464031	464158	F
dnaX	464159	466090	F
IR369	466091	466142	F
ybaB	466143	466472	F
recR	466472	467077	F
IR370	467078	467186	F
htpG	467187	469061	F
IR371	469062	469241	F
adk	469242	469886	F
IR372	469887	470121	F
hemH	470122	471084	F
aes	471081	472040	C
IR373	472041	472191	F
gsk	472192	473496	F
IR374	473497	473628	F
ybaL	473629	475305	C
IR375	475306	475542	F
fsr	475543	476763	C
IR376	476764	476980	F
ushA	476981	478633	F
IR377	478634	478669	F
ybaK	478670	479149	C
IR378	479150	479271	F
ECB_misc_RNA_19	479272	479352	F
ybaP	479353	480147	C
IR379	480148	480284	F
ybaQ	480285	480626	F
IR380	480627	481042	F
copA	481043	483547	C
IR381	483548	483808	F
ybaS	483809	484741	F
IR382	484742	484743	F
ybaT	484744	486036	F
IR383	486037	486160	F
cueR	486161	486568	F
ybbJ	486569	487024	C
ybbK	487024	487941	C
IR384	487942	488086	F
ybbL	488087	488764	F
ybbM	488751	489530	F
IR385	489531	489592	F
ybbN	489593	490447	C
IR386	490448	490507	F
ybbO	490508	491317	C
tesA	491307	491933	C
ybbA	491901	492587	F
ybbP	492584	494998	F
IR387	494999	495427	F
rhsD#1	495428	499708	F
IR388	499709	499747	F
ybbC	499748	500116	F
ylbH	500116	500826	F
ybbD	500807	501067	F
IR389	501068	501099	F
ESCRE0483	501100	501297	F
IR390	501298	501622	F
ESCRE0484	501623	501796	C
IR391	501797	501810	F
ylbG	501811	502182	C
IR392	502183	502297	F
ybbB	502298	503392	C
IR393	503393	503460	F
ybbS	503461	504387	C
IR394	504388	504616	F
allA	504617	505099	F
IR395	505100	505176	F
allR	505177	505992	F
IR396	505993	506081	F
gcl	506082	507863	F
IR397	507864	507875	F
hyi	507876	508652	F
IR398	508653	508751	F
glxR	508752	509630	F
IR399	509631	509798	F
ybbW	509799	511253	F
IR400	511254	511312	F
allB	511313	512674	F
IR401	512675	512730	F
ybbY	512731	514032	F
IR402	514033	514053	F
glxK	514054	515199	F
IR403	515200	515426	F
ylbA	515427	516212	C
IR404	516213	516222	F
allC	516223	517458	C
IR405	517459	517479	F
allD	517480	518529	C
IR406	518530	518845	F
fdrA	518846	520513	F
IR407	520514	520522	F
ylbE	520523	521782	F
IR408	521783	521792	F
ylbF	521793	522608	F
ybcF	522605	523498	F
IR409	523499	523634	F
purK	523635	524702	C
purE	524699	525208	C
IR410	525209	525325	F
lpxH	525326	526048	C
IR411	526049	526050	F
ppiB	526051	526545	C
ESCRE0508	526393	526725	F
cysS	526719	528104	F
IR412	528105	528139	F
ybcI	528140	528661	C
IR413	528662	528768	F
ybcJ	528769	528981	C
IR414	528982	528982	F
folD	528983	529849	C
IR415	529850	530319	F
sfmA	530320	530862	F
IR416	530863	531081	F
sfmC	531082	531774	F
IR417	531775	531804	F
sfmD	531805	534414	F
IR418	534415	534455	F
sfmH	534456	535433	F
IR419	535434	535443	F
sfmF	535444	535959	F
IR420	535960	535961	F
fimZ	535962	536594	C
IR421	536595	536836	F
argU	536837	536913	F
ESCRE0519	536843	536914	C
IR422	536915	536928	F
intD	536929	538092	C
ECB_00487	537948	538349	C
ESCRE0522	538291	538506	C
IR423	538507	538616	F
ECB_00488	538617	538835	C
IR424	538836	538933	F
ECB_00489	538934	539248	C
ECB_00490	539226	539591	C
IR425	539592	539601	F
ECB_00491	539602	539838	F
IR426	539839	539951	F
renD	539952	540137	F
IR427	540138	540204	F
emrE	540205	540537	F
IR428	540538	540791	F
ybcK	540792	542318	F
IR429	542319	542782	F
ybcL	542783	543334	F
IR430	543335	543343	F
ybcM	543344	544141	F
IR431	544142	544355	F
ybcN	544356	544811	F
ninE	544811	544981	F
ybcO	544974	545264	F
rusA	545261	545623	F
ylcG	545620	545760	F
IR432	545761	545845	F
ybcQ#1	545846	546229	F
IR433	546230	546418	F
ECB_00503#1	546419	546889	C
IR434	546890	546946	F
insB#6	546947	547450	C
insA#6	547369	547644	C
IR435	547645	547672	F
ECB_00503#2	547673	548278	C
IR436	548279	548866	F
essD#1	548867	549082	F
ybcS	549082	549579	F
rzpD	549576	550037	F
IR437	550038	550068	F
borD	550069	550362	C
IR438	550363	550722	F
ynfO	550723	550917	C
IR439	550918	551305	F
nohA	551306	551881	F
ECB_00512	551841	554657	F
IR440	554658	554715	F
ECB_00513	554716	557061	F
ECB_00514	557058	557339	F
IR441	557340	557348	F
ECB_00515	557349	558053	F
IR442	558054	558063	F
ECB_00516	558064	558357	F
ECB_00517	558112	558447	C
IR443	558448	559032	F
appY	559033	559782	F
IR444	559783	560030	F
ompT	560031	560984	C
IR445	560985	561387	F
ESCRE0552	561388	561501	C
envY	561498	562259	C
IR446	562260	562441	F
ybcH	562442	563332	C
nfrA	563333	566305	C
nfrB#1	566292	567944	C
IR447	567945	567950	F
nfrB#2	567951	568529	C
IR448	568530	568651	F
ECB_00524	568652	568822	C
yhhI#2	568800	569936	C
IR449	569937	570614	F
ECB_00526	570615	570776	C
IR450	570777	570900	F
ECB_00527	570901	571191	C
ECB_00528	571188	571448	C
IR451	571449	571480	F
ECB_00529	571481	572038	C
ECB_00530	571890	573488	C
IR452	573489	574224	F
cusS	574225	575673	C
cusR	575663	576346	C
IR453	576347	576502	F
cusC	576503	577876	F
IR454	577877	578033	F
cusF	578034	578366	F
IR455	578367	578381	F
cusB	578382	579605	F
IR456	579606	579616	F
cusA	579617	582760	F
IR457	582761	582861	F
pheP	582862	584238	F
IR458	584239	584305	F
ybdG	584306	585553	C
IR459	585554	585660	F
nfnB	585661	586314	C
IR460	586315	586407	F
ybdF	586408	586776	C
IR461	586777	586840	F
ybdJ	586841	587089	C
IR462	587090	587154	F
ybdK	587155	588273	C
IR463	588274	588541	F
insJ#1	588542	589063	F
insK#1	589060	589635	F
insB#7	589570	590073	C
insA#7	589992	590267	C
IR464	590268	590328	F
ECB_00544	590329	590445	F
IR465	590446	590542	F
hokE	590543	590695	F
IR466	590696	590771	F
insL#3	590772	591884	F
ESCRE0584	591859	592047	F
IR467	592048	592165	F
entD	592166	592795	C
IR468	592796	592960	F
fepA	592961	595201	C
IR469	595202	595522	F
fes	595523	596647	F
IR470	596648	596649	F
ybdZ	596650	596868	F
entF	596865	600746	F
IR471	600747	600961	F
fepE	600962	602095	F
fepC	602092	602907	C
fepG	602904	603896	C
fepD	603893	604897	C
IR472	604898	605007	F
ybdA	605008	606258	F
IR473	606259	606261	F
fepB	606262	607218	C
IR474	607219	607592	F
entC	607593	608768	F
IR475	608769	608777	F
entE	608778	610388	F
IR476	610389	610401	F
entB	610402	611259	F
entA	611259	612005	F
IR477	612006	612007	F
ybdB	612008	612421	F
IR478	612422	612601	F
cstA#1	612602	613624	F
cstA#2	613564	614697	F
IR479	614698	614878	F
ybdD	614879	615076	F
IR480	615077	615085	F
ybdH	615086	616174	C
IR481	616175	616282	F
ybdL	616283	617443	F
ibrB	617444	618073	C
ibrA	618046	619107	C
IR482	619108	619131	F
insB#8	619132	619635	C
insA#8	619554	619829	C
IR483	619830	619862	F
dsbG	619863	620624	C
IR484	620625	620995	F
ahpC	620996	621559	F
IR485	621560	621803	F
ahpF	621804	623369	F
IR486	623370	623489	F
uspG	623490	623918	C
IR487	623919	624138	F
ybdR	624139	625377	F
IR488	625378	625607	F
rnk	625608	626018	C
IR489	626019	626247	F
rna	626248	627054	C
IR490	627055	627167	F
citT	627168	628631	C
IR491	628632	628681	F
citG	628682	629560	C
citX	629535	630086	C
ESCRE0620	629891	630055	C
IR492	630056	630089	F
citF	630090	631622	C
IR493	631623	631632	F
citE	631633	632541	C
citD	632538	632834	C
IR494	632835	632848	F
citC	632849	633907	C
IR495	633908	633992	F
ECB_00587	633993	634496	C
insA#9	634415	634690	C
IR496	634691	634822	F
citA	634823	636481	F
citB	636450	637130	F
IR497	637131	637170	F
dcuC	637171	638556	C
